"Name","Phone","Rating","Votes","Locality","City"
"Sandeep Medical","+ 91  17995573706","5.0","1","Solan Ho","Solan"
"Gautam Medicos","+ 91  982575757","","0","Baddi","Solan"
"Gurukripa Medical Store","+ 91  913589701","5.0","1","Nalagarh","Solan"
"Jagdambay Medicos","+ 91  17942163670","","0","Garkhal","Solan"
"Chand Medical Store","+ 91  98756207","","0","Baddi","Solan"
"Kapsons","+ 91  01794118284","4.6","7","Solan HO","Solan"
"Aggarwal Medical Agencies","+ 91  9411273781","5.0","1","Solan Ho","Solan"
"Hind Remedies","+ 91  9890696728","","0","Baddi","Solan"
"Hadimba Medical Store","+ 91  017970511733","4.5","1","Solan HO","Solan"
"Naveen Medical Store","+ 91  17942757031","5.0","3","Lakkar Bazar","Solan"
"Raju Medical Store","+ 91  9784559501","","0","Baddi","Solan"
"Angrish Property Dealer","+ 91  9873952344","5.0","1","Baddi","Solan"
"Dallas Formulations Pvt Ltd","+ 91  017921127168","","0","Baddi","Solan"
"JS Pharmaceuticals","+ 91  8832011817","","0","Baddi","Solan"
"Piyush Medical Store","+ 91  9894196427","","0","Baddi","Solan"
"Lal Medicos","+ 91  9873186252","","0","Waknaghat","Solan"
"Karan Medicare","+ 91  943413216","","0","Deoghat","Solan"
"Hargun Medicos","+ 91  9848729846","","0","Baddi","Solan"
"Rana Medical Store And Clinic","+ 91  8831903128","5.0","2","Nalagarh","Solan"
"Khushi Medicos","+ 91  9835840154","","0","Nalagarh","Solan"
"R  K  Choudhary Medical Store And Laboratory","+ 91  7064669894","","0","Near T.Series Company Baba Malkhan Singh Gurudwara Road Billanwali","Solan"
"Medicos The Barog","+ 91  9253951745","","0","Solan HO","Solan"
"Shelja Medicals","+ 91  9829458991","","0","Subathu","Solan"
"Hetero Drugs Ltd","+ 91  01792098413","3.3","11","Baddi","Solan"
"Saraksh Medicos","+ 91  9874052371","","0","Baddi","Solan"
"Chand Medical Store","+ 91  17962462953","","0","Subathu","Solan"
"Sood Medical & Radiodiagnostic Centre","+ 91  9878428262","","0","Anand Vihar Colony","Solan"
"Deeyan Medicos","+ 91  9492582729","","0","Solan Ho","Solan"
"L. K. Pradhen","+ 91  17973284012","","0","Baddi","Solan"
"Jan Aushadhi Store","+ 91  8322976159","","0","Baddi","Solan"
"Bharat Healthcare Limited","+ 91  8140397963","1.0","4","Deoghat","Solan"
"Vivek Medical Store","+ 91  9810242941","4.5","2","Baddi","Solan"
"Av Medical","+ 91  9846372611","","0","Near KK Blossom","Solan"
"Department Of Pharmacy","+ 91  9731019306","5.0","3","","Solan"
"Rohit Medical Hall","+ 91  8290850146","4.0","4","Kotla Nala","Solan"
"Jass Medical Store","+ 91  9838057787","","0","Baddi","Solan"
"Krishna Medicos","+ 91  9889850464","4.0","4","Lakkar Bazar","Solan"
"Sunlight Medicos","+ 91  17979285374","5.0","9","Jawahar Park","Solan"
"Mohinderjees Medical Hall","+ 91  17989531088","","0","Solan Ho","Solan"
"Surya Medicos","+ 91  7088620386","4.5","1","Opposite Azad Enterprises ","Solan"
"Raj Shri Medical Hall","+ 91  9885374094","","0","Baddi","Solan"
