"Name","Phone","Rating","Votes","Locality","City"
"Thaman Medicare","+ 91  949146991","","0","Near Bust Stand","Hoshiarpur"
"Iqbal Medical Store","+ 91  7936224907","","0","Hoshiarpur Kalota","Hoshiarpur"
"Jagdamba Medical Store","+ 91  9431694977","5.0","24","Kamahi Devi","Hoshiarpur"
"Assi Medical Store","+ 91  8828638643","","0","Gardhiwala","Hoshiarpur"
"Super Medicos","+ 91  9989429702","","0","","Hoshiarpur"
"H S Medical store","+ 91  8694952666","5.0","1","Kandhala Jattan","Hoshiarpur"
"Mehars Medical Store","+ 91  9443518300","4.0","2","Mukerian","Hoshiarpur"
"Deep Medical Store","+ 91  9866730516","","0","Bulhowal","Hoshiarpur"
"Pawan Medicos","+ 91  9431242320","","0","Mukerian","Hoshiarpur"
"Sethi Medical Store","+ 91  9450683914","4.6","10","","Hoshiarpur"
"Public Medical Store","+ 91  9828798298","4.0","2","Gardhiwala","Hoshiarpur"
"Neeraj Medical Store","+ 91  18837783227","5.0","2","Hajipur","Hoshiarpur"
"Arora Ayurvedic Store","+ 91  989586774","","0","Mukerian","Hoshiarpur"
"Dilbag Medicos","+ 91  9482994783","5.0","2","Old Talwara","Hoshiarpur"
"Gurmeet Medical Store","+ 91  9584822437","4.0","2","Lachowal","Hoshiarpur"
"Shruti","+ 91  9827989418","","0","Mukerian","Hoshiarpur"
"Kullian Medical Store","+ 91  9774086930","","0","Dasuya","Hoshiarpur"
"Singh Medicare","+ 91  1885399225","4.7","2","Mukerian","Hoshiarpur"
"Satnam Medical Store","+ 91  9925800213","5.0","2","Hariana","Hoshiarpur"
"Bedi Medical Agencies","+ 91  018859197611","","0","Kamalpur","Hoshiarpur"
"Puri Medical Store","+ 91  9821160559","","0","Nandachaur","Hoshiarpur"
"A One Medicos","+ 91  8694294497","5.0","3","Jhingar Kalan","Hoshiarpur"
"Royal Medical Hall","+ 91  9832584951","4.7","14","Urmar Tanda","Hoshiarpur"
"Imperial Medicoz","+ 91  18879453383","","0","Tanda","Hoshiarpur"
"Parwesh Medical Store","+ 91  7587131307","","0","","Hoshiarpur"
"Tandon Medicos","+ 91  9429537986","4.3","12","","Hoshiarpur"
"Thakur Medical Agencies","+ 91  9484037539","5.0","6","Mukerian","Hoshiarpur"
"Sharma Medical Store","+ 91  9457954189","5.0","4","Harse Mansar","Hoshiarpur"
"Rajesh Medicos","+ 91  9881040935","4.9","14","Mukerian","Hoshiarpur"
"Batra Medicos","+ 91  9468709345","5.0","2","Talwara Township","Hoshiarpur"
"Jaswinder Singh","+ 91  9825188467","","0","Tanda","Hoshiarpur"
"Sk Medical Store","+ 91  7899193129","3.5","1","Dasuya","Hoshiarpur"
"Rk Medical Hall","+ 91  9439082266","5.0","2","Kamahi Devi","Hoshiarpur"
"PEARL Medicine Centre","+ 91  18841606804","4.6","13","Dasuya","Hoshiarpur"
"Shiv Medical Store","+ 91  9494416076","4.0","1","Mukerian","Hoshiarpur"
"Jassal Medical Store","+ 91  9471912891","","0","Mukerian","Hoshiarpur"
"Jaryal Medicos","+ 91  9428264605","","0","","Hoshiarpur"
"Pal Medical Store","","5.0","1","Mukerian","Hoshiarpur"
"Aman Medical Store","+ 91  9450801393","5.0","3","Khadiala","Hoshiarpur"
"Ravinder Ayurvedic Pharmacy","+ 91  948257469","","0","Gardhiwala","Hoshiarpur"
"Kanwar Medical Store","+ 91  9476743682","4.7","7","Mukerian","Hoshiarpur"
"Puri Medical Store","+ 91  9481388646","5.0","3","Sandhra","Hoshiarpur"
"Lifecare Medicos Dasuya","+ 91  18819019292","4.1","7","Dasuya","Hoshiarpur"
"Rahul Medical Store","+ 91  18860208752","","0","Talwara Township","Hoshiarpur"
"Anjali Thakur","+ 91  9893743191","","0","Bhangala","Hoshiarpur"
"Amarpal Singh","+ 91  9849437058","","0","Dasuya","Hoshiarpur"
"Manav Medical Store","+ 91  943807861","5.0","7","Jajja","Hoshiarpur"
"Navkar Medicos","+ 91  7013259613","5.0","8","Mukerian","Hoshiarpur"
"Verma Medicos","+ 91  9484268188","5.0","2","Tanda","Hoshiarpur"
"Batra Medicos","+ 91  18836320306","5.0","6","Mukerian","Hoshiarpur"
"Amar Chand Jain And Son","+ 91  9838753564","5.0","5","Darapur","Hoshiarpur"
"Unique Medicos","+ 91  9880956805","","0","Baghpur","Hoshiarpur"
"Lions Den Gym","+ 91  9827180363","5.0","56","Mukerian","Hoshiarpur"
"Sanghera Medical Store","+ 91  882293633","5.0","4","Terkiana","Hoshiarpur"
"G S Medical Store","+ 91  9814594213","","0","Nandachaur","Hoshiarpur"
