"Name","Phone","Rating","Votes","Locality","City"
"U.S. Karyana Store","+ 91  8542521104","5.0","2","","Hoshiarpur"
"L K G Retail","+ 91  18844330144","","0","Hoshiarpur HO","Hoshiarpur"
"Tek Chand Hemraj","+ 91  9876357196","5.0","3","Hoshiarpur Ho","Hoshiarpur"
"Ramditta Mastan Chand Karayana Store","+ 91  8610969078","4.0","24","Garhshanker","Hoshiarpur"
"Happy Traders","+ 91  9824806546","5.0","2","Gardhiwala","Hoshiarpur"
"Arun Taneja Punjab Mill Store","+ 91  18863525434","","0","Kamalpur","Hoshiarpur"
"Super Mart","+ 91  9725514089","4.2","62","Miani","Hoshiarpur"
"Satish Karyana Store","+ 91  9445319512","4.8","17","Bhunga","Hoshiarpur"
"Rk Confectionery","+ 91  864987122","4.2","10","Sham Chaurasi","Hoshiarpur"
"Dashmesh Sweets & Dairy Product","+ 91  9461938094","3.5","4","Hoshiarpur Ho","Hoshiarpur"
"The Smart Grocery House","+ 91  7044155240","2.0","3","","Hoshiarpur"
"RCM Bazar","+ 91  9228443423","0.5","1","Hoshiarpur Ho","Hoshiarpur"
"Baba Fruits And Vegetables","+ 91  8439209471","","0","Bassi Kalan","Hoshiarpur"
"Jassi Kirana Store","+ 91  9014774711","3.8","20","Tiba Sahib Gurudwara","Hoshiarpur"
"Sobti Fruits & Vegetables","+ 91  9163583702","4.4","9","Bhangala","Hoshiarpur"
"Randeep Kirana Store","+ 91  7067902222","4.5","4","Nangal Bihalan","Hoshiarpur"
"Bubby Grossary Store","+ 91  7637974847","2.5","4","Dasuya","Hoshiarpur"
"Hanu Confectionery","+ 91  9959345928","","0","HOshiarpur HO","Hoshiarpur"
"Hoshiarpur Sabji Mandi","+ 91  9429302965","3.6","596","","Hoshiarpur"
"Jain Ji Bhujia Wale","+ 91  9811853361","4.5","6","Mukerian","Hoshiarpur"
"Sabi Karriyana Store","+ 91  8174199379","3.7","34","","Hoshiarpur"
"Moudgil Dairy Farm","+ 91  9710093417","3.8","16","Purhiran","Hoshiarpur"
"Balwinder Singh Grocery Store","+ 91  9867700675","5.0","2","Purhiran","Hoshiarpur"
"Khalsa Ghee Store","+ 91  18819696921","","0","Hoshiarpur Ho","Hoshiarpur"
"Aggarwal Traders","+ 91  9486692650","3.5","4","Hoshiarpur HO","Hoshiarpur"
"Garg Villa","+ 91  9784022604","4.7","7","","Hoshiarpur"
"Gurdeep Kirana Store","+ 91  958372011","3.4","5","Panwan","Hoshiarpur"
"Easy Day Club","+ 91  18874490702","4.0","158","Kamalpur","Hoshiarpur"
"Sood Enterprises","+ 91  8511516141","2.3","13","","Hoshiarpur"
"Pankaj Karyana Store","+ 91  9891085657","4.6","3","Hajipur","Hoshiarpur"
"Vinod Kirana Store","+ 91  9536558536","4.3","31","Randhawa Brotta","Hoshiarpur"
"Thandi Dairy Farm","+ 91  998184190","5.0","1","Garhshanker","Hoshiarpur"
"Sharma Agencies","+ 91  8816745794","","0","","Hoshiarpur"
"Jatinder Karyana Store","+ 91  9831953118","3.0","12","Jhawan","Hoshiarpur"
"Khanpurian Di Hatti","+ 91  9373285119","","0","Hoshiarpur Ho","Hoshiarpur"
"Public Dairy","+ 91  9025026569","3.9","36","Gaushala Bazar","Hoshiarpur"
"Gurunanak Market","+ 91  9487734812","4.3","3","Mahilpur","Hoshiarpur"
"More For You","+ 91  8667013753","3.5","99","Kamalpur","Hoshiarpur"
"Thakur Photostat & Document Centre","+ 91  9870554484","5.0","8","Bhangala","Hoshiarpur"
"Guru Nanak Dairy And Grocery Products","+ 91  9851156176","5.0","4","Tanda","Hoshiarpur"
"Sadana Shop","+ 91  9449105575","5.0","2","Talwandi Sallan","Hoshiarpur"
"Budh Ram & Co Shop No 7","+ 91  9491668863","","0","","Hoshiarpur"
"Malhi Dairy","+ 91  8113154499","","0","Ghoghra","Hoshiarpur"
"Krishna Marriage Point","+ 91  9984209629","5.0","2","Gaushala Bazar","Hoshiarpur"
"Bhagwti Namkeen Bhandar Mukerian Hoshiyarpur","+ 91  8097457483","1.0","2","","Hoshiarpur"
"Mohit General Store","+ 91  9871748437","","0","HOshiarpur HO","Hoshiarpur"
"Krishna Super Store","+ 91  9433672828","5.0","2","Near S D School For Boys","Hoshiarpur"
"Sahota Grocery","+ 91  9872816012","3.5","1","Garhshanker","Hoshiarpur"
"Sharma Dairy & Sweet Shop","+ 91  8412702589","4.0","2","Dhanoa","Hoshiarpur"
"Ganpati Disposable","+ 91  9830712860","4.5","4","Urmar Tanda","Hoshiarpur"
"Easy Day Express","+ 91  9836649371","4.1","196","Tanda","Hoshiarpur"
"Easy Day Club","+ 91  9065144097","4.0","130","Near Gulati Hospital","Hoshiarpur"
"Sharma Dairy","+ 91  8882033814","4.1","8","Bhangala","Hoshiarpur"
"Lords Department Store","+ 91  18865581090","3.6","5","Hoshiarpur Ho","Hoshiarpur"
"Inderjit Kirana Store","+ 91  18811823097","","0","Hoshiarpur Ho","Hoshiarpur"
"Khalsa Karyana Store","+ 91  942410556","4.4","10","Bhangala","Hoshiarpur"
"Sandhu Market","+ 91  958845953","3.6","7","","Hoshiarpur"
"Muni Lal Karyana Storeeee","+ 91  7986561805","3.0","4","Miani","Hoshiarpur"
"Punjab Dairy","+ 91  9853046752","4.7","13","Handwal","Hoshiarpur"
"Lala Buti Mal Siri Krishan Dass SUD","+ 91  18810247726","3.4","4","Hoshiarpur Ho","Hoshiarpur"
"Right Price Store","+ 91  9853454992","","0","","Hoshiarpur"
"Saila Wale Di Mashoor Dukan","+ 91  9886549662","4.2","14","Kotfathui","Hoshiarpur"
"Khalsa Dairy & Grocary Shop","+ 91  98574555","4.0","12","Urmar Tanda","Hoshiarpur"
"Gurdeep Singh Kirana Store","+ 91  1884044369","4.5","1","Hoshiarpur Ho","Hoshiarpur"
"Navdeep Singh Saini","+ 91  703064154","5.0","4","Dasuya","Hoshiarpur"
"Sainik Dairy","+ 91  9834374767","4.7","32","","Hoshiarpur"
"Budhu Mal Diwan Chand","+ 91  9813439927","3.5","21","Urmar Tanda","Hoshiarpur"
"Kkm Shop","+ 91  823883593","","0","Patti","Hoshiarpur"
"Umesh Kumar Goldy Dairy","+ 91  947332522","3.9","23","Old Talwara","Hoshiarpur"
"Vro Enterprises","+ 91  9120277376","3.9","56","Kalyan City","Mumbai"
"Novilty General Store","+ 91  9593815742","3.8","9","","Hoshiarpur"
"Kaushal General Store","+ 91  9811539581","3.7","31","Sandhra","Hoshiarpur"
"New Bhalla Provisional Store","+ 91  9854716735","4.6","5","Hariana","Hoshiarpur"
"Bhupinder Karyana Store","+ 91  9426459608","4.2","37","","Hoshiarpur"
"rohit karyana store","+ 91  9892185952","5.0","2","Old Talwara","Hoshiarpur"
"Mycons Dairy Sweets & Pastry Shop","+ 91  9956916242","4.0","2","","Hoshiarpur"
"Gurdeep kiranastore SAGGAL dasuya","+ 91  9517842873","3.8","8","Dasuya","Hoshiarpur"
"Mandeep Grocery Store","+ 91  943371783","4.3","13","","Hoshiarpur"
"Bains General Store","+ 91  9771967403","","0","Hoshiarpur ho","Hoshiarpur"
"Nk Departmental Store","+ 91  987774275","","0","Hoshiarpur HO","Hoshiarpur"
"Verma Gernal Store","+ 91  9884579292","","0","","Hoshiarpur"
"Sarbjit Kriiyana Store","+ 91  9710143202","4.1","14","Zahura","Hoshiarpur"
"Upkaar Dairy","+ 91  9363078819","4.5","14","Civil Lines","Ludhiana"
"Kamal dairy","+ 91  9663929936","4.7","12","Mahilpur","Hoshiarpur"
"Chajju Ram & Sons","+ 91  18848907784","5.0","15","","Hoshiarpur"
"Nitish Fruit Company","+ 91  9586735508","5.0","2","","Hoshiarpur"
"Novilty General Store","+ 91  9526405021","3.8","20","","Hoshiarpur"
"Labhu Ram Kriyana Store","+ 91  9421524933","","0","","Hoshiarpur"
"Easyday Club","+ 91  9884988081","4.0","499","Urmar Tanda","Hoshiarpur"
"Thakur Dairy Shop","+ 91  9786261616","5.0","4","Bhangala","Hoshiarpur"
"V Creation","+ 91  8225133829","5.0","4","","Hoshiarpur"
"Murliwala","+ 91  8648423916","4.5","2","Bharwain Road","Hoshiarpur"
"Dilbag Milky Sweets","+ 91  018861372148","4.0","1","Kamalpur","Hoshiarpur"
"Rs Provision Store","+ 91  18826140682","","0","Hoshiarpur HO","Hoshiarpur"
"Shally Karyana Store","+ 91  7893061733","","0","Hoshiarpur HO","Hoshiarpur"
"PAL A Z DAIRY","+ 91  8926253346","4.0","6","Dasuya","Hoshiarpur"
"Jaimal Gernal Store","+ 91  9958802021","3.0","6","Nangal Bihalan","Hoshiarpur"
