"Name","Phone","Rating","Votes","Locality","City"
"PEARL Medicine Centre","+ 91  18813710188","4.6","13","Dasuya","Hoshiarpur"
"Sk Medical Store","+ 91  7872137612","3.5","1","Dasuya","Hoshiarpur"
"Kanwar Medical Store","+ 91  9423284460","4.7","7","Mukerian","Hoshiarpur"
"Fateh Auto Dealer","+ 91  9446044810","4.4","9","Mukerian","Hoshiarpur"
"PEARL Medicine Centre","+ 91  18842951439","4.6","13","Dasuya","Hoshiarpur"
"Sood Medicine Traders","+ 91  18885549330","4.8","3","Hoshiarpur Ho","Hoshiarpur"
"Rahul Medical Store","+ 91  18821132203","","0","Talwara Township","Hoshiarpur"
"Aggarwal Medicine Center","+ 91  9869757293","4.4","10","","Hoshiarpur"
"Navkar Medicos","+ 91  7084653565","5.0","8","Mukerian","Hoshiarpur"
"Gurjit Medicos","+ 91  9877255437","5.0","2","Dasuya","Hoshiarpur"
"G S Medical Store","+ 91  984389022","","0","Nandachaur","Hoshiarpur"
"Sood Medicine Traders","+ 91  18833796267","4.8","3","Hoshiarpur Ho","Hoshiarpur"
"Punjab Medicos","+ 91  9420084726","3.8","7","Talwara Township","Hoshiarpur"
"Sanghera Medical Store","+ 91  8888375255","5.0","4","Terkiana","Hoshiarpur"
"Deep Medical Store","+ 91  9882666872","","0","Bulhowal","Hoshiarpur"
"S Bhupinder Singh Homeopathic Medicines","+ 91  9494497328","5.0","5","Baich","Hoshiarpur"
"Batra Medicos","+ 91  9411979227","5.0","2","Talwara Township","Hoshiarpur"
"Satnam Medical Store","+ 91  9924235570","5.0","2","Hariana","Hoshiarpur"
"Ashirwad Property Dealers","+ 91  9912267719","3.6","5","Hoshiarpur Ho","Hoshiarpur"
"Unique Medicos","+ 91  9849589323","","0","Baghpur","Hoshiarpur"
"Sethi Medical Store","+ 91  947950388","4.6","10","","Hoshiarpur"
"PEARL Medicine Centre","+ 91  18883307847","4.6","13","Dasuya","Hoshiarpur"
"Tandon Medicos","+ 91  9441220547","4.3","12","","Hoshiarpur"
"Batra Medicos","+ 91  18896799496","5.0","6","Mukerian","Hoshiarpur"
"Aggarwal Medicine Center","+ 91  989153896","4.4","10","","Hoshiarpur"
"Arora Ayurvedic Store","+ 91  9895085469","","0","Mukerian","Hoshiarpur"
"Sood Medicine Traders","+ 91  18859996149","4.8","3","Hoshiarpur Ho","Hoshiarpur"
"Manav Medical Store","+ 91  9433475044","5.0","7","Jajja","Hoshiarpur"
"Amar Chand Jain And Son","+ 91  9858341337","5.0","5","Darapur","Hoshiarpur"
"Dilbag Medicos","+ 91  9483765024","5.0","2","Old Talwara","Hoshiarpur"
"Lifecare Medicos Dasuya","+ 91  18859820504","4.1","7","Dasuya","Hoshiarpur"
"Iqbal Medical Store","+ 91  7971854892","","0","Hoshiarpur Kalota","Hoshiarpur"
"Ashirwad Property Dealers","+ 91  997981700","3.6","5","Hoshiarpur Ho","Hoshiarpur"
"Aggarwal Medicine Center","+ 91  9865166412","4.4","10","","Hoshiarpur"
"Medicine Supplier","+ 91  7097334752","","0","Dasuya","Hoshiarpur"
"Shiv Medical Store","+ 91  9436258598","4.0","1","Mukerian","Hoshiarpur"
"Jaryal Medicos","+ 91  9458965366","","0","","Hoshiarpur"
"Bharaj Medical Store","+ 91  9487458687","4.0","1","","Hoshiarpur"
"Thakur Medical Agencies","+ 91  942960888","5.0","6","Mukerian","Hoshiarpur"
"Kullian Medical Store","+ 91  9792443365","","0","Dasuya","Hoshiarpur"
"Jatinder Medical Store","+ 91  9890553378","4.1","11","","Hoshiarpur"
"Arora Medical","+ 91  018890073014","","0","Talwara Township","Hoshiarpur"
"Aggarwal Medicine Center","+ 91  9811350263","4.4","10","","Hoshiarpur"
"PEARL Medicine Centre","+ 91  18847438808","4.6","13","Dasuya","Hoshiarpur"
"Spn Medicos","+ 91  018899153286","5.0","1","Hoshiarpur Ho","Hoshiarpur"
"Puri Medical Store","+ 91  9433314644","5.0","3","Sandhra","Hoshiarpur"
"Medicine Supplier","+ 91  7087167297","","0","Dasuya","Hoshiarpur"
"Sharma Medical Store","+ 91  949104466","5.0","4","Harse Mansar","Hoshiarpur"
"Hans Raj & Sons Cycle Dealers","+ 91  952173804","4.0","8","Garhshanker","Hoshiarpur"
"Ak Property Dealer And Linker","+ 91  9044663755","5.0","3","Model Town ","Hoshiarpur"
"Singh Medicare","+ 91  18835058566","4.7","2","Mukerian","Hoshiarpur"
"Imperial Medicoz","+ 91  18884624386","","0","Tanda","Hoshiarpur"
"Ak Property Dealer And Linker","+ 91  9024528980","5.0","3","Model Town ","Hoshiarpur"
"Garima Medicos","+ 91  9455316617","","0","","Hoshiarpur"
"Ak Property Dealer And Linker","+ 91  9056412956","5.0","3","Model Town ","Hoshiarpur"
"Sood Medicines Traders","+ 91  1887608779","","0","Hoshiarpur Ho","Hoshiarpur"
"Hans Raj & Sons Cycle Dealers","+ 91  9554107305","4.0","8","Garhshanker","Hoshiarpur"
"Ashirwad Property Dealers","+ 91  9983876111","3.6","5","Hoshiarpur Ho","Hoshiarpur"
"Verma Medicos","+ 91  9496237098","5.0","2","Tanda","Hoshiarpur"
"Hans Raj & Sons Cycle Dealers","+ 91  9521485924","4.0","8","Garhshanker","Hoshiarpur"
"Shruti","+ 91  9867736925","","0","Mukerian","Hoshiarpur"
"Kohli Medicos","+ 91  7576581056","4.7","14","Mukerian","Hoshiarpur"
"Fateh Auto Dealer","+ 91  9423599130","4.4","9","Mukerian","Hoshiarpur"
"Verma Medical Store","+ 91  796592561","","0","Mukerian","Hoshiarpur"
"Amarpal Singh","+ 91  9867054564","","0","Dasuya","Hoshiarpur"
"Raj Medical Store","+ 91  9885016770","3.5","8","Bulhowal","Hoshiarpur"
