"Name","Phone","Rating","Votes","Locality","City"
"Bhatia Medical And Super Stores","+ 91  9171406113","4.4","8","Santacruz East","Mumbai"
"Sahara Chemist","+ 91  8131514408","1.0","2","Kurla West","Mumbai"
"Shree Durga Chemist & Druggist","+ 91  9819494745","","0","Santacruz East","Mumbai"
"Srif Medicals","+ 91  907866937","5.0","1","Santacruz East","Mumbai"
"Vidya Medical & General Store","+ 91  22 80817705","3.0","1","Santacruz East","Mumbai"
"Ramdeo Maharaja Medical & General Stores","+ 91  022 41609519","4.5","1","Kurla West","Mumbai"
"Ambika Chemist","+ 91  9892568420","4.5","2","Santacruz East","Mumbai"
"Muskan Medical And General Store","+ 91  9835089025","","0","Bandra East","Mumbai"
"Vishal Medical & General Store","+ 91  9988208638","5.0","1","Shastri Nagar-Santacruz East","Mumbai"
"Hasan Medical & General Store","+ 91  9085587785","","0","Bandra East","Mumbai"
"Prince Chemist","+ 91  915777913","2.0","2","Kurla West","Mumbai"
"Jayesh Medico","+ 91  22 47050993","5.0","2","Kurla West","Mumbai"
"Surekha Medical Store","+ 91  7766540582","3.5","1","Santacruz East","Mumbai"
"City Chemist","+ 91  22 9305434","4.5","29","Kurla West","Mumbai"
"Manoj Medical & General Stores","+ 91  22 12721478","4.0","21","Kurla West","Mumbai"
"Diamond Medical & General Store","+ 91  7443861606","5.0","2","Kurla West","Mumbai"
"Om Medical","+ 91  8030235286","4.5","1","Bandra East","Mumbai"
"Nitin Medical Store","+ 91  9938413666","4.2","3","Santacruz East","Mumbai"
"Mahesh Medical & General Stores","+ 91  22 54518841","4.1","59","Santacruz East","Mumbai"
"Metro Medico","+ 91  22 94449966","4.8","11","Santacruz East","Mumbai"
"Balaji Medical & General Store","+ 91  8959833642","","0","Bandra East","Mumbai"
"City Medico","+ 91  22 323278","4.3","41","Santacruz East","Mumbai"
"Sunil Medical And General Store","+ 91  9885019036","3.3","14","Bandra East","Mumbai"
"Muskaan Medical & General Stores","+ 91  22 73796445","4.3","3","Kurla West","Mumbai"
"Ashirwad Medical Stores","+ 91  22 19735335","","0","Santacruz East","Mumbai"
"Rekha Medical & General Store","+ 91  22 54795794","3.6","4","Santacruz East","Mumbai"
"Shree Sai Shradha Medical & General Store","+ 91  9843008894","","0","Santacruz East","Mumbai"
"C R Medical Stores","+ 91  9033091902","3.5","2","Santacruz East","Mumbai"
"Gurukripa Chemist & Druggist","+ 91  8090294860","","0","Santacruz East","Mumbai"
"Alphonso Medical & General Stores","+ 91  9830857108","","0","Santacruz East","Mumbai"
"The Health Care Chemists","+ 91  22 74166310","3.8","11","Santacruz East","Mumbai"
"Pappu Medical Store","+ 91  9748232804","5.0","1","Santacruz East","Mumbai"
"Campus Medical Store","+ 91  22 81957859","4.0","58","Santacruz East","Mumbai"
"Bhatia Medical & Superstore","+ 91  22 81574523","4.2","684","Santacruz East","Mumbai"
"Diamond Medical","+ 91  9339578130","","0","Bandra East","Mumbai"
"Muskan Medical & General Stores","+ 91  9954161711","2.8","2","Kurla West","Mumbai"
"RTS Medical & General Store","+ 91  22 5029430","4.8","4","Santacruz East","Mumbai"
"Dinesh Surgical Company","+ 91  22 90667260","5.0","1","Santacruz East","Mumbai"
"Relief Chemist","+ 91  22 88059599","4.0","1","Kurla West","Mumbai"
"Jupiter Medical & General Stores","+ 91  9833756744","4.3","55","Santacruz East","Mumbai"
"Sanjeevani Medical Stores","+ 91  9897414971","4.0","1","Santacruz East","Mumbai"
"Shree Durga Chemist","+ 91  9729569189","3.5","3","Vakola-Santacruz East","Mumbai"
"Unity Medical & General Stores","+ 91  9017261813","4.0","3","Kurla West","Mumbai"
"Kurla Chemist And General Store","+ 91  8612961110","4.9","9","Kurla West","Mumbai"
"Surekha Medical Store","+ 91  9738176079","5.0","1","Vakola-Santacruz East","Mumbai"
"Jay Shree Ram Medical","+ 91  8898523392","5.0","4","Bandra East","Mumbai"
"Kashish Medical & General Stores","+ 91  9752821204","4.3","2","Kurla West","Mumbai"
"Gautam Medical & General Stores","+ 91  9829266868","4.0","2","Kurla West","Mumbai"
"Life Line Medical & general stores","+ 91  9871346837","3.7","13","Santacruz East","Mumbai"
"New Ajinkyatara Medical","+ 91  7612346888","","0","Kurla West","Mumbai"
"Sadhu Medical & General Store","+ 91  22 90444965","4.1","3","Kamani-kurla West","Mumbai"
"Dhriti medical and general store","+ 91  9638403964","5.0","1","Kurla West","Mumbai"
"Patel Chemist","+ 91  8445990732","","0","Santacruz East","Mumbai"
"AIR Line Medical Stores","+ 91  022 87663696","4.1","59","Santacruz East","Mumbai"
"Maru Medical","+ 91  9771264299","5.0","1","Santacruz East","Mumbai"
"Gopal Chemist","+ 91  7534297934","2.8","3","Santacruz East","Mumbai"
"Elite Medical & General Stores","+ 91  22 67084663","4.5","16","Santacruz East","Mumbai"
"Mahavir Medical & General Store","+ 91  22 97521689","4.8","7","Santacruz East","Mumbai"
"Crystal Pharmacy  Super Market","+ 91  22 54193245","4.7","40","Santacruz East","Mumbai"
"Shree Balaji Chemist And General Stores","+ 91  022 21493692","3.0","2","Vakola-santacruz East","Mumbai"
"M R Medical","+ 91  9758206250","4.3","111","Santacruz East","Mumbai"
"Aman Medical Store","+ 91  9035464370","","0","Bandra East","Mumbai"
"New Royal Chemist And General Store","+ 91  9954490334","4.5","2","Kurla West","Mumbai"
"Momai Sales","+ 91  22 74594773","5.0","1","Santacruz East","Mumbai"
"Care Medical","+ 91  809216891","","0","Kurla West","Mumbai"
"Jai Chemists & General Stores","+ 91  9141732700","4.1","38","Santacruz East","Mumbai"
"Balaji Medical & General Store","","4.7","3","Bandra East","Mumbai"
"Mahesh Medical & General Stores","+ 91  9354188824","4.0","1","Kurla West","Mumbai"
"Shah Medical & Provision Stores","","","0","Santacruz East","Mumbai"
"Diamond Chemist","+ 91  8426506767","5.0","1","Kurla West","Mumbai"
"Jai Bhavani Medical & General Stores","+ 91  9718828303","","0","Santacruz East","Mumbai"
"Mahesh Medical & General Store","+ 91  22 42343256","","0","Santacruz East","Mumbai"
"Yuvraj Chemist & General Store","+ 91  22 39172742","5.0","2","Vakola-santacruz East","Mumbai"
"Shivam Chemist And General Store","+ 91  9156174691","4.5","13","Vakola-santacruz East","Mumbai"
"Zam Zam Medical & General Stores","+ 91  903734276","4.4","7","Bandra East","Mumbai"
"General Medical","+ 91  7755314361","3.5","23","Kurla West","Mumbai"
"Wellness Care","+ 91  9870019456","","0","Vakola-santacruz East","Mumbai"
"Apollo Pharmacy","18656518870","5.0","1","Andheri East","Mumbai"
"Trinity Medical & General Stores","","5.0","1","Santacruz East","Mumbai"
"Fauziya Chemist & General Stores","+ 91  22 58645810","3.5","3","Kurla West","Mumbai"
"Maru medico","+ 91  803896730","","0","Santacruz East","Mumbai"
"Shifa Medical","+ 91  9815787031","4.0","5","Santacruz East","Mumbai"
"Yash Medical","+ 91  9732700604","4.5","1","Kurla West","Mumbai"
"Shree Durga Chemist & General Stores","+ 91  022 13524882","4.1","12","Vakola-santacruz East","Mumbai"
"Rajesh Medical","","","0","Santacruz East","Mumbai"
"Life Line Medical Stores","+ 91  22 50325169","","0","Santacruz East","Mumbai"
"Anand Medical & General Store","+ 91  22 19715583","4.1","28","Kurla West","Mumbai"
"Cureforth Medical & General Stores","+ 91  22 18286686","3.0","4","Santacruz East","Mumbai"
"Holy Cross Medical","+ 91  022 16227155","4.0","12","Santacruz East","Mumbai"
"Sana Medical & General Store","+ 91  9886449617","","0","Bandra East","Mumbai"
"Relief Chemist","+ 91  9749039561","5.0","2","Kurla West","Mumbai"
"Dinesh Medical & General Store","+ 91  8189259599","4.3","4","Kurla West","Mumbai"
"Ramji Medical & General Store","+ 91  9946474771","","0","Santacruz East","Mumbai"
"Shree Rajeshwar Medical","+ 91  992653559","3.0","1","Santacruz East","Mumbai"
"Santosh Medical","+ 91  9850311920","3.0","3","Santacruz East","Mumbai"
"Lajja Medical Stores","+ 91  8429246852","5.0","2","Kurla West","Mumbai"
"Shree Swami Samarth medical & General store","+ 91  9953098083","5.0","1","Bandra East","Mumbai"
"Kedar Medicals & General Store","+ 91  022 7241800","4.3","5","Santacruz East","Mumbai"
"Metro Chemist & General Stores","+ 91  22 79366562","4.4","14","Santacruz East","Mumbai"
"Shree Ramdev Medical & General Stores","+ 91  9961634888","4.0","1","Santacruz East","Mumbai"
"Rupali Medical & General Stores","+ 91  022 95580242","4.1","14","Santacruz East","Mumbai"
"Sunil Medical Stores","+ 91  9867294136","5.0","6","Bandra East","Mumbai"
"Diamond Medical Centre","+ 91  22 57185921","4.7","8","Santacruz East","Mumbai"
"Rajesh Medical Stores","+ 91  22 12497986","4.0","2","Santacruz East","Mumbai"
"Sarveshwar Medical & General Stores","+ 91  8367027754","3.9","13","Kurla West","Mumbai"
"Kavita Medico","+ 91  8875339528","4.6","9","Santacruz East","Mumbai"
"New City Medical & General Store","+ 91  9932695441","4.3","22","Kurla West","Mumbai"
"Rupali Medical & General Stores","+ 91  9034687337","3.7","2","Santacruz East","Mumbai"
"Poonam Medical & General Stores","+ 91  9883216647","4.0","1","Bandra East","Mumbai"
"Satyam Medical & General Stores","+ 91  8891252709","4.0","1","Kurla West","Mumbai"
"Mehul Medico & General Stores","+ 91  22 43299816","3.8","14","Santacruz East","Mumbai"
"Apollo Pharmacy","+ 91  022 28161064","3.7","17","Andheri East","Mumbai"
"Maru Medico","+ 91  9787804320","","0","Santacruz East","Mumbai"
"Jai Chemist","+ 91  9967206282","3.5","3","Santacruz East","Mumbai"
"Sai Medical & General Stores","+ 91  22 66701795","4.5","18","Santacruz East","Mumbai"
"Sai Medico Store","","4.0","31","Bandra East","Mumbai"
"Balaji chemist","+ 91  779139798","5.0","1","Santacruz East","Mumbai"
"Manoj Medico Chemist & Druggist","+ 91  22 60606309","5.0","1","Kurla West","Mumbai"
"Shyam Medical Store Chemist","+ 91  8079861630","","0","Kurla West","Mumbai"
"Premier Chemist","+ 91  22 34074398","2.9","4","Santacruz East","Mumbai"
"Laxmi Chemist Medical & General stores","+ 91  22 31653920","4.0","50","Santacruz East","Mumbai"
"New Habib Medical & General Store","+ 91  22 98638613","4.0","2","Kurla West","Mumbai"
"Kalina medicals","+ 91  8253083709","4.5","2","Santacruz East","Mumbai"
"Gazal Medical & General Stores","+ 91  22 58673790","3.5","2","Kurla West","Mumbai"
"Kedar Medical & General Store","+ 91  9624305530","4.2","6","Santacruz East","Mumbai"
"Patel Chemist & General Stores","+ 91  9784401320","1.0","2","Bandra East","Mumbai"
"Society Chemist & Provision Stores","+ 91  7451032637","","0","Kurla West","Mumbai"
"Shaad Medical & General Stores","+ 91  9831530418","5.0","4","Bandra East","Mumbai"
"Malti Pharma Chemist & Druggist","+ 91  919840192","5.0","2","Kurla West","Mumbai"
"Labdhi Pharmaceuticals","+ 91  022 12961733","","0","Bandra Kurla Complex-Bandra East","Mumbai"
"New Canara Provision Stores","+ 91  22 86277576","3.0","3","Santacruz East","Mumbai"
"Diamond Chemist & general store","+ 91  7382914571","5.0","2","Kurla West","Mumbai"
