"Name","Phone","Rating","Votes","Locality","City"
"New Heena Medical Stores","+ 91  821443234","4.5","8","Malad East","Mumbai"
"Prince Chemist And General Stores","+ 91  22 59400708","4.5","41","Goregaon East","Mumbai"
"Global Chemist","+ 91  022 61675028","3.9","22","Malad West","Mumbai"
"Krishna Medical Stores","+ 91  22 13044877","2.1","7","Malad West","Mumbai"
"Medicine Chemist & Drugists","+ 91  9952624426","","0","Vikhroli East","Mumbai"
"Samiksha Medical & General Store","+ 91  22 17782742","3.7","3","Goregaon West","Mumbai"
"Vardhaman Medical & General Stores","","5.0","1","Malad East","Mumbai"
"Mangaldeep Medical","+ 91  22 97291386","4.1","67","Malad East","Mumbai"
"Guru Medical & General Store","+ 91  22 82408430","","0","Malad East","Mumbai"
"Unique Mediworld","+ 91  22 94814867","4.7","11","Goregaon West","Mumbai"
"Royal Chemist","+ 91  22 41829107","4.3","13","Malad East","Mumbai"
"Chemists Hub","+ 91  022 50424426","3.8","129","Malad West","Mumbai"
"3s Health Care Pvt Ltd","","0.5","1","Chincholi Bunder-malad West","Mumbai"
"Mahesh Drug Corner","+ 91  9752776133","3.9","7","Malad West","Mumbai"
"Central Medical And General Store","+ 91  22 6533769","3.2","4","Malad East","Mumbai"
"JPS Samarat Medical & General Stores","+ 91  22 51187968","3.5","1","Goregaon East","Mumbai"
"Gopal Medical & General Stores","+ 91  22 50771598","4.2","11","Malad East","Mumbai"
"Sandeep Ayurvedic Medicine Dealer","+ 91  812485520","","0","Prabhadevi","Mumbai"
"Shakti Medico","+ 91  022 84915400","4.4","47","Malad West","Mumbai"
"Rathod Chemist & General Store","+ 91  022 86405022","3.9","5","Malad West","Mumbai"
"Abhinav Medical & General Store","+ 91  8040823021","4.2","2","Malad West","Mumbai"
"Badal Medical & General Store","+ 91  9871484239","3.0","2","Goregaon West","Mumbai"
"Surya Medical & General Store","+ 91  22 61416619","4.2","35","Goregaon West","Mumbai"
"Samarth Medical & General Stores","","3.3","12","Goregaon West","Mumbai"
"Rajasthan Chemist","+ 91  9848530899","4.3","52","Malad West","Mumbai"
"Mangal Murti Medical & General Store","+ 91  22 34491485","","0","Malad East","Mumbai"
"Dev Medical","+ 91  22 92720449","4.3","26","Malad East","Mumbai"
"Vaishnavi Medical & General Stores","+ 91  22 75797257","3.9","12","Goregaon West","Mumbai"
"Satyam Chemist","+ 91  22 37729540","3.7","5","Malad West","Mumbai"
"Aradhana Medicals","+ 91  22 36043941","4.0","36","Goregaon West","Mumbai"
"Surajwala Medical & General Store","+ 91  022 39145125","4.9","8","Malad East","Mumbai"
"Shree Ji Chemist","+ 91  9845982052","4.8","8","Goregaon West","Mumbai"
"Medicine Centre","+ 91  7553839264","","0","Mumbra","Mumbai"
"LIFE LINE Medical & General Stores","+ 91  8163470702","4.7","3","Malad West","Mumbai"
"Good Luck Medical Store","+ 91  9856979609","","0","Malad East","Mumbai"
"New Ganesh Medical & General Store","+ 91  9968821715","4.4","7","Goregaon East","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 71961290","3.4","4","Mogra Pada-andheri East","Mumbai"
"Modern Medical & General Stores","+ 91  22 53129994","3.7","20","Malad West","Mumbai"
"Takecare Medico","+ 91  022 84605024","4.2","20","Goregaon West","Mumbai"
"Kapish Medical & General Stores","+ 91  22 17708987","4.2","3","Prem Nagar-goregaon West","Mumbai"
"Alka Chemist","+ 91  22 57684314","4.4","11","Goregaon East","Mumbai"
"New Neetu Medical & General Stores","+ 91  7677448904","4.1","8","Malad West","Mumbai"
"Ashoka Chemist","+ 91  22 95128436","3.8","26","Malad East","Mumbai"
"Ganesh Medical & General Store","+ 91  22 54834673","4.4","40","Malad East","Mumbai"
"Dhanvantri Medical","+ 91  22 67405152","4.2","12","Malad East","Mumbai"
"New Max Chemist & General Stores","+ 91  22 23352972","4.1","12","Goregaon West","Mumbai"
"Shiv Archana Medical","+ 91  22 90244481","3.3","8","Malad East","Mumbai"
"Akansha Medical","+ 91  22 20529259","3.8","2","Malad West","Mumbai"
"Nandu Medical & General Store","+ 91  22 20616869","4.3","25","Malad East","Mumbai"
"Jalaram Medicine Center","+ 91  22 52983762","4.6","55","Goregaon West","Mumbai"
"Surajwala Medical & General Store","+ 91  22 1760394","4.9","8","Malad East","Mumbai"
"Shree Krishna Medicals","+ 91  8038566250","4.5","2","Goregaon West","Mumbai"
"Day & Night Medical General Store","+ 91  022 13455793","4.0","148","Malad West","Mumbai"
"Jubilee Pharmacy Medical & General Store","+ 91  022 34115153","4.0","35","Goregaon West","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 91816663","4.0","29","Andheri West","Mumbai"
"Shri Ganesh Medical & General Stores","+ 91  22 5928553","4.3","9","Kurar Village-Malad East","Mumbai"
"Rajawat Medico","+ 91  22 9511249","4.0","18","Malad West","Mumbai"
"Sai Ganesh Medical & General Stores","+ 91  22 9343968","4.2","68","Malad West","Mumbai"
"Shree Maharashtra Medical","+ 91  22 4960836","3.6","6","Malad West","Mumbai"
"Mamta Medical & General Store","+ 91  22 52439688","3.9","52","Malad East","Mumbai"
"OM Sidhi Medical & General STORE","+ 91  022 85668075","4.0","1","Malad West","Mumbai"
"Krishna Medical Store","+ 91  9968807288","4.3","3","Malad West","Mumbai"
"Lucky Medical And General Stores","+ 91  22 74548705","3.6","25","Malad East","Mumbai"
"New Mamta Medical & General Stores","+ 91  22 13598431","4.0","24","Malad East","Mumbai"
"Dhanani Medical Store","+ 91  9546143682","4.5","2","Malad West","Mumbai"
"Mamta Homeopathic Medical Store","+ 91  22 59025901","3.9","68","Goregaon West","Mumbai"
"Noble Plus Pharmacy & Skin Care","+ 91  022 90844107","4.1","1399","Goregaon West","Mumbai"
"Hemant Medical & General Stores","+ 91  22 92042567","3.9","16","Malad West","Mumbai"
"Mahalaxmi Medical","+ 91  022 39518342","4.4","68","Goregaon West","Mumbai"
"Sonal Medical & General Stores","+ 91  22 97278161","4.4","18","Goregaon East","Mumbai"
"Shifa Medical & General Store","+ 91  7712110214","","0","Malad East","Mumbai"
"Shadab Khan (only Ayurved Authorised Dealer)","+ 91  9929609706","","0","Malad East","Mumbai"
"Jayashree Medical & General Stores","+ 91  22 49102144","4.1","11","Sunder Nagar-Malad West","Mumbai"
"Bhoomi Medical & General Stores","+ 91  9048144247","3.4","11","Malad East","Mumbai"
"Prince Chemist","+ 91  022 5097323","4.4","7","Goregaon East","Mumbai"
"Aakash Medical Store","","","0","Malad East","Mumbai"
"Rajputana Medical & General Store","+ 91  22 48773945","3.7","20","Goregaon West","Mumbai"
"Health Zone Pharmacy","+ 91  22 72092186","3.9","16","Goregaon East","Mumbai"
"Wellness Forever","+ 91  22 74628311","4.0","12","Upper Govind Nagar-Malad East","Mumbai"
"Royal Chemist","+ 91  8063247941","4.8","5","Goregaon West","Mumbai"
"Siddhivinayak Medical And General Store","+ 91  871875541","","0","Malad West","Mumbai"
"Ravi Medical & General Store","+ 91  22 93414294","3.9","12","Goregaon West","Mumbai"
"Lifecure Pharmacy","+ 91  22 18659661","4.4","49","Malad West","Mumbai"
"Asian Chemist","+ 91  9859143516","5.0","1","Goregaon West","Mumbai"
"Health PLUS Medicare","+ 91  8493801280","4.7","4","Malad West","Mumbai"
"Pragati Chemist","+ 91  22 84427434","4.2","13","Goregaon East","Mumbai"
"Harsh Medical & General Store Chemist & Druggist","+ 91  22 37514470","4.3","9","Malad East","Mumbai"
"Paras Medical & General Store","+ 91  22 56419190","4.4","18","Malad East","Mumbai"
"Kojar Medical And General Store","+ 91  022 53114969","4.4","20","Malad West","Mumbai"
"Get Well Chemist","+ 91  22 55747712","4.0","30","Goregaon West","Mumbai"
"Prerna Medical","+ 91  9872993168","2.0","2","Malad West","Mumbai"
"Hari Om Medical & General Stores","+ 91  22 38143295","4.4","14","Goregaon East","Mumbai"
"Prabodhan Aushadhpedhi","+ 91  22 83808733","4.5","6","Malad East","Mumbai"
"Anand Chemist","+ 91  22 59835706","4.2","18","Goregaon West","Mumbai"
"All India Medical Stores","+ 91  22 67165223","3.7","22","Goregaon West","Mumbai"
"Shree Medical & General Store","+ 91  9859853111","5.0","2","Malad West","Mumbai"
"Sheetal Ayurved Aushdhalay","+ 91  8684046515","4.0","1","Malad West","Mumbai"
"Sharma Medical & General Store","","3.5","1","Malad East","Mumbai"
"Chemist Hub","+ 91  022 22618768","0.5","1","Malad West","Mumbai"
"Yogi Medicare Pharmacy & Supermarket","+ 91  22 91653612","4.5","24","Goregaon West","Mumbai"
"Shree Siddhivinayak Medical & General Store","+ 91  22 43477258","4.0","5","Goregaon West","Mumbai"
"Azad Medical Stores","+ 91  22 32239460","","0","Goregaon East","Mumbai"
"Generico","+ 91  9394039423","4.2","15","Malad East","Mumbai"
"Sanjeevani Trust","+ 91  8163094157","4.0","7","Malad East","Mumbai"
"Neelkanth Medical & General Stores","+ 91  776490950","5.0","2","Malad West","Mumbai"
"Shree Ambika Medical And General Store","+ 91  9028833547","3.5","1","Goregaon West","Mumbai"
"The New Rajputana Medical & General Stores","+ 91  22 20206938","4.2","49","Goregaon West","Mumbai"
"Abhay Medical & General Stores","+ 91  22 50495337","3.8","16","Goregaon West","Mumbai"
"Ksheetij Medical Store","+ 91  9874755385","","0","Malad East","Mumbai"
"Sahyog Medical & General Stores","+ 91  22 32233343","4.3","54","Goregaon West","Mumbai"
"The Medicine Shoppe","+ 91  022 40883751","3.8","4","Andheri West","Mumbai"
"Ramdev Chemists","+ 91  8625644508","3.5","2","Malad West","Mumbai"
"Gemini Medico","+ 91  022 48352250","4.2","7","Goregaon West","Mumbai"
"Savla Medico","+ 91  22 18448808","4.1","24","Goregaon West","Mumbai"
"Ruchi Medical & General Store","+ 91  987467772","","0","Malad East","Mumbai"
"Kamal Pharma","+ 91  22 14607393","3.9","57","Goregaon West","Mumbai"
"Kiran Medical","+ 91  8641954734","4.2","8","Malad West","Mumbai"
"Sayog Medical Store","+ 91  892908711","","0","Malad East","Mumbai"
"New Maharashtra Medical & General Stores","+ 91  9852661803","","0","Malad East","Mumbai"
"Gangrene Medicine Dealers","+ 91  771805547","","0","Badlapur","Mumbai"
"Shanbhag Chemist & Druggist","+ 91  22 16305314","3.5","4","Goregaon East","Mumbai"
"Shree Chemist & General Stores","+ 91  22 11972108","3.6","9","Goregaon East","Mumbai"
"Hariom Chemists","+ 91  22 43846542","4.3","22","Goregaon East","Mumbai"
"New Malad Medico","+ 91  22 52807475","4.3","24","Malad East","Mumbai"
"Sheth Medical Store","+ 91  022 40183500","4.2","27","Malad West","Mumbai"
"Sunny Medical And General Store","+ 91  22 71829278","3.7","9","Malad East","Mumbai"
"Bhavna Chemist","+ 91  22 41899826","4.2","43","Goregaon West","Mumbai"
"Fortis Healthworld","+ 91  22 83295983","4.1","15","Malad East","Mumbai"
"Amar Medical & General Stores","+ 91  22 50014086","4.2","11","Malad East","Mumbai"
"Poojan Chemist","+ 91  022 48668943","4.3","30","Malad West","Mumbai"
"Renuka Chemist & Druggist","+ 91  9853810649","3.4","4","Malad West","Mumbai"
"Chauhan Medical & General Stores","+ 91  9046221980","5.0","7","Prem Nagar-goregaon West","Mumbai"
"Majisa Medical","+ 91  22 92202791","4.3","15","Malad East","Mumbai"
"Chetan Medical & General Stores","+ 91  22 65133365","4.5","7","Malad East","Mumbai"
"Sanwariya Medical & General Stores","+ 91  9762502481","4.6","11","Malad West","Mumbai"
"Akansha Medical & General Store","+ 91  22 95291072","4.0","9","Malad West","Mumbai"
"Rv Swast Aushadhi Seva (Generic Medicine Store)","+ 91  9195244367","4.5","5","Goregaon West","Mumbai"
"New Prem Medical Chemist & Druggist","+ 91  802556687","4.8","2","Goregaon West","Mumbai"
"Generico","+ 91  9339689154","4.4","12","Goregaon West","Mumbai"
"Maruti Chemist & General Store","+ 91  22 66965685","2.0","1","Goregaon East","Mumbai"
"Pioneers Medical Stores","+ 91  22 67760152","4.4","11","Goregaon West","Mumbai"
"Siddhivinayak Medical & General Stores","+ 91  22 8520998","4.1","20","Malad West","Mumbai"
"Samiksha Medical & General Stores","+ 91  9985809061","","0","Goregaon West","Mumbai"
"Sagar Medico","+ 91  22 84448333","4.1","25","Malad West","Mumbai"
"prem medico","+ 91  9890464875","3.0","1","Goregaon West","Mumbai"
"Shree Ganesh Medical Stores","","4.1","9","Malad East","Mumbai"
"Maharashtra Medical","+ 91  022 7509077","3.5","30","Malad West","Mumbai"
"Medical Centre","+ 91  22 48674439","3.9","35","Malad East","Mumbai"
"Deepak Medical Stores","+ 91  22 3932477","4.0","7","Goregaon East","Mumbai"
"MAA CHAMUNDA MEDICAL AND GENERAL STORES","+ 91  9554725601","5.0","1","Goregaon West","Mumbai"
"Medicine Point Chemist","+ 91  22 68926617","4.3","15","Bandra West","Mumbai"
"Ideal Medical & General Stores","+ 91  22 19660209","4.2","23","Goregaon West","Mumbai"
"Shanbagh Medical Shop","+ 91  9276421344","","0","Goregaon East","Mumbai"
"Mahalaxmi Medical","+ 91  22 32873355","4.4","19","Goregaon West","Mumbai"
"Krishna Medico","+ 91  7345580340","4.3","22","Malad West","Mumbai"
"Sahyog Medical Store","+ 91  22 89085223","5.0","2","Malad East","Mumbai"
"Prashant Medical And General Store","+ 91  22 79522184","4.1","38","Goregaon West","Mumbai"
"Ganesh Drug House","+ 91  22 4982357","4.2","21","Tilak Nagar-goregaon West","Mumbai"
"Yogesh Chemist","+ 91  9888045213","4.5","10","Goregaon West","Mumbai"
"Gautam Medical & General Stores","+ 91  22 32330651","3.9","30","Goregaon West","Mumbai"
"Jan Aushadhi Store","+ 91  8343784824","4.4","16","Malad East","Mumbai"
"Deepak Medical & General Stores","+ 91  9927306459","4.5","2","Unnat Nagar-Goregaon West","Mumbai"
"Tisha Medical","+ 91  22 97778618","3.5","4","Malad East","Mumbai"
"Hari Om Medical & Provision General Stores","+ 91  022 5847715","4.1","35","Goregaon East","Mumbai"
"Mahadev Medical & General Stores","","","0","Unnat Nagar-goregaon West","Mumbai"
"Prabodhan Aushadhpedhi","+ 91  22 93557991","4.2","70","Goregaon West","Mumbai"
