"Name","Phone","Rating","Votes","Locality","City"
"Shri Krishna Dairy And Bakery Shop","+ 91  8741588760","","0","Gomti Nagar","Lucknow"
"Laxman Ghanshyam Pansari","+ 91  052214811536","5.0","2","Alambagh","Lucknow"
"Amul Dairy Shop","+ 91  9891865739","","0","Shia Lines","Lucknow"
"Harpreet Dairy","+ 91  9687357790","3.8","10","Kanpur Road","Lucknow"
"Lucknow Dairy","+ 91  9996851754","3.5","2","Adarsh Nagar","Lucknow"
"Shri gurunanak dairy","+ 91  9058319250","","0","Alambagh","Lucknow"
"Sunil Enterprises","+ 91  9168395116","","0","Alambagh","Lucknow"
"Shri Gurunanak Dairy","+ 91  9976470055","","0","Zafar Khera","Lucknow"
"Yaspal Kirana Shop","+ 91  52224667649","","0","Alambagh","Lucknow"
"Amul Dairy Shop","+ 91  9885324434","","0","Shia Lines","Lucknow"
"Preet Dairy","+ 91  9286076459","","0","Natkhera Road","Lucknow"
"New Shiv Dairy","+ 91  8990560794","5.0","4","Chander Nagar","Lucknow"
"Government Shop","+ 91  52293530876","3.0","1","Alambagh","Lucknow"
"Panjab Dairy","+ 91  9172364492","","0","Alambagh","Lucknow"
"Umesh Kirana Store","+ 91  9442264840","","0","Lucknow Polytechnic","Lucknow"
"Shiv Departmental Store","","","0","Alambagh","Lucknow"
"R B Traders","+ 91  9937619312","","0","Alambagh","Lucknow"
"Khalsa Store","+ 91  9326263005","","0","Alambagh","Lucknow"
"Waseem General Store","+ 91  9213465889","3.0","2","Alambagh","Lucknow"
"Sasta Kirana Store","+ 91  9313505663","","0","Jail Road","Lucknow"
"Shivani Dairy Shop","+ 91  9375625693","","0","Vishnupuri","Lucknow"
"Balaji General Store","+ 91  7583839371","","0","Krishna Nagar","Lucknow"
"Aanya General Store","+ 91  703421323","3.5","6","Alambagh","Lucknow"
"Om Diary","+ 91  8815191463","","0","Chhota Barha","Lucknow"
"Rajan Traders","+ 91  9475417286","5.0","2","Alambagh","Lucknow"
"Ashok Oil & Kirana Store","+ 91  052215410621","","0","Alambagh","Lucknow"
"Sat Guru Kripa Store","+ 91  809738893","","0","Alambagh","Lucknow"
"Dairy Fun Ice Cream Parlour","","3.0","2","Gomti Nagar","Lucknow"
"Ajanta Dairy & Sweet Shop","+ 91  9951745014","3.1","14","Rajaji Puram","Lucknow"
"Bose Supermart","+ 91  8838071815","4.4","58","Jankipuram","Lucknow"
"Jai Ram General Store","+ 91  52221027914","","0","Sarojini Nagar","Lucknow"
"Omendra Stores","+ 91  9477200111","4.0","2","Alambagh","Lucknow"
"Amul Dairy Shop","+ 91  9858018123","","0","Shia Lines","Lucknow"
"Shivam General Store","+ 91  52289858673","","0","Chander Nagar","Lucknow"
"Kranti General Store","+ 91  52258076187","","0","Sarojini Nagar","Lucknow"
"Kundan General Store","+ 91  9359862185","","0","Alambagh","Lucknow"
"Iyra Mart - The Family Store","+ 91  9737063400","","0","Alambagh","Lucknow"
"Amit Dairy Shop","+ 91  7583638236","3.5","2","Rajaji Puram","Lucknow"
"Yadav Dairy Shop","+ 91  9658833536","","0","Indira Nagar Lucknow","Lucknow"
"Yadav Dairy","+ 91  9526118277","","0","Alambagh","Lucknow"
"Ma Mamtamayi Dairy","+ 91  9676226419","5.0","2","Chander Nagar","Lucknow"
"Famous Departmental Store","+ 91  9363387994","","0","Alambagh","Lucknow"
"New Avadh Doodh Dairy And Sweet Shop","+ 91  9030973993","5.0","2","Alambagh","Lucknow"
"Azad Dairy Cool Corner","+ 91  9480382529","4.1","11","Azad Nagar","Lucknow"
"Dairy Fun Ice Cream Parlour","","3.0","2","Gomti Nagar","Lucknow"
"Prakash Merchant","+ 91  52217982699","5.0","2","Alambagh","Lucknow"
"Hari Om General Store","+ 91  9288772224","","0","Alambagh","Lucknow"
"Doodh Dairy","+ 91  9434832844","","0","Kanpur Road","Lucknow"
"Chaurasiya General Store & Gift Corner","+ 91  983107375","3.5","10","Alambagh","Lucknow"
"Azeem General Store","+ 91  52286715222","","0","Alambagh","Lucknow"
"Krishna General Store","+ 91  52234300093","","0","Alambagh","Lucknow"
"Amul Dairy Shop","+ 91  9880449242","","0","Shia Lines","Lucknow"
"Nikhil General Store","+ 91  9276619660","","0","Alambagh","Lucknow"
"Rk General Store And Pco","+ 91  9346740775","","0","Alambagh","Lucknow"
"Saheb Dairy","+ 91  522203447","","0","Alambagh","Lucknow"
"Yadav Milk Dairy","+ 91  9944426512","","0","Kanpur Road","Lucknow"
"Lucky Dairy","+ 91  9916744248","","0","Tehri Pulia","Lucknow"
"Rakesh General Store And Grossary Shop","+ 91  9430992576","","0","Alambagh","Lucknow"
"Dairy Fun Ice Cream Parlour","","3.0","2","Gomti Nagar","Lucknow"
"Shri Krishna Dairy And Bakery Shop","+ 91  8725127442","","0","Gomti Nagar","Lucknow"
"Dairy Fresh","+ 91  9959036131","4.5","4","Bhanumati Chauraha","Lucknow"
"Tiwari General Store","+ 91  933693820","","0","Sindhu Nagar","Lucknow"
"Rashid General Store","+ 91  52244453018","","0","Alambagh","Lucknow"
"Suman General Store","+ 91  92469423","5.0","2","Alambagh","Lucknow"
"Noble General Store","+ 91  9378477217","","0","Alambagh","Lucknow"
"Gyan Fresh","+ 91  8782638979","","0","Om Nagar","Lucknow"
"Lalla General Store","+ 91  52232599921","","0","Alambagh","Lucknow"
"Hemant Agencies","+ 91  9863766375","","0","Alambagh","Lucknow"
"Dairy Fresh","+ 91  9917217358","4.5","4","Bhanumati Chauraha","Lucknow"
"Vinay Kirana Store","+ 91  9674407586","","0","Alambagh","Lucknow"
"Radhey Krishna Milk Dairy","+ 91  9483917838","","0","Alambagh","Lucknow"
"Sanjay General Store","+ 91  9373054693","","0","Alambagh","Lucknow"
"Yadav Dairy Shop","+ 91  9637017387","","0","Indira Nagar Lucknow","Lucknow"
"Anita General Store","+ 91  5223782736","3.0","2","Alambagh","Lucknow"
"Super & Stores","+ 91  9485590503","","0","Alambagh","Lucknow"
"Chander Kirana Merchant","+ 91  946071793","","0","Alambagh","Lucknow"
"Nisha General Store","+ 91  9286117996","3.5","2","Alambagh","Lucknow"
"New Prakash Dairy","+ 91  9914760817","","0","Azad Nagar","Lucknow"
"Satyam Store","+ 91  5226245410","5.0","2","Alambagh","Lucknow"
"Gupta Catters","+ 91  7394613612","","0","Alambagh","Lucknow"
"Amit Dairy Shop","+ 91  75997909","3.5","2","Rajaji Puram","Lucknow"
"Ram Chandar and Kirana Store","+ 91  8914623430","","0","Alambagh","Lucknow"
"Gyan","+ 91  6314287237","","0","Krishna Nagar","Lucknow"
"Shukla Dairy","+ 91  9716150095","3.5","2","Alambagh","Lucknow"
"Bansal Provision Store","+ 91  949088009","3.0","1","Sujan Pura","Lucknow"
"Shiv Mishthan Bhandar","+ 91  9419033695","4.1","41","Alambagh","Lucknow"
"Amit Dairy Shop","+ 91  7570492151","3.5","2","Rajaji Puram","Lucknow"
"Gopala Ji Dairy","+ 91  9674899693","3.5","6","Alambagh","Lucknow"
"Bala Jee Store","+ 91  9232184453","","0","Vijay Nagar","Lucknow"
"New Avadh Doodh Dairy And Sweet Shop","+ 91  9047873564","5.0","2","Alambagh","Lucknow"
"Janpriya Dairy","+ 91  7898931703","5.0","1","Alambagh","Lucknow"
"Rakesh General Store","","3.0","1","Alambagh","Lucknow"
"Dairy Fresh","+ 91  995360191","4.5","4","Bhanumati Chauraha","Lucknow"
"Farzana General Store","+ 91  52249641465","","0","Alambagh","Lucknow"
"Nayi Dairy","+ 91  9612727445","4.0","2","Alambagh","Lucknow"
"New Guru Nanak Dairy","+ 91  909770492","","0","Kanpur Road","Lucknow"
"Ambey Store","+ 91  9423644386","","0","Alambagh","Lucknow"
"New Avadh Doodh Dairy And Sweet Shop","+ 91  9083284722","5.0","2","Alambagh","Lucknow"
"Shukhla General Stamp Shop","+ 91  9936256902","","0","Kanpur Road","Lucknow"
"Shivani Dairy Shop","+ 91  9313970993","","0","Vishnupuri","Lucknow"
"Namaskar Dairy","+ 91  9349704322","5.0","2","Ram Nagar","Lucknow"
"Shivsant General Store","+ 91  926368161","","0","Alambagh","Lucknow"
"Janta Dudh Dairy","+ 91  9197592972","3.5","2","Indira Nagar Lucknow","Lucknow"
"Rajendra General Stores","+ 91  9974543910","3.5","2","Kanpur Road","Lucknow"
"Satnam General Store","+ 91  9361734739","5.0","2","Alambagh","Lucknow"
"Tiwari General Store","+ 91  9891824820","4.5","1","Krishna Nagar","Lucknow"
"Soni Grocery Store","+ 91  8876764968","","0","Alambagh","Lucknow"
"Dairy Fresh","+ 91  9929674468","4.5","4","Bhanumati Chauraha","Lucknow"
"Ajanta Dairy & Sweet Shop","+ 91  995585682","3.1","14","Rajaji Puram","Lucknow"
"Uttam General Store","+ 91  52291518005","4.0","2","Ain","Lucknow"
"Dairy Product Shop","+ 91  9121965985","","0","Qaiserbagh","Lucknow"
"Namastey India","+ 91  8129007105","","0","Alambagh","Lucknow"
"Vishal Cool Corner","+ 91  52243781731","","0","Alambagh","Lucknow"
"khalsa dairy and bakers","+ 91  9788942646","","0","Krishna Nagar","Lucknow"
"Kamdhanu Dugdh","+ 91  9197467597","","0","Alambagh","Lucknow"
"Ram Chandra Mukesh  Chandra","+ 91  8878666283","","0","Alambagh","Lucknow"
"Raj Dairy","+ 91  9958164063","4.0","6","Alambagh","Lucknow"
"Khanna Dairy","","","0","Alambagh","Lucknow"
"Khushi Dairy","+ 91  999878280","4.0","2","Adarsh Nagar","Lucknow"
"Vishal General Store","+ 91  967747597","","0","Alambagh","Lucknow"
"Saleem General Store","+ 91  9332696966","5.0","2","Alambagh","Lucknow"
"Gupta Traders","+ 91  52235515877","","0","Alambagh","Lucknow"
"Shalu General Store","+ 91  9925963361","","0","Azad Nagar","Lucknow"
"Mittal General Store","+ 91  52280383303","3.0","1","Alambagh","Lucknow"
"Vro Enterprises","+ 91  9181915510","3.9","56","Kalyan City","Mumbai"
"Kamal general store","+ 91  9497440715","","0","Alambagh","Lucknow"
"Bablu General Store","+ 91  9257854835","","0","Alambagh","Lucknow"
"Dairy Product Shop","+ 91  9138547115","","0","Qaiserbagh","Lucknow"
"Diamond Dairy","+ 91  8359817780","","0","Alambagh","Lucknow"
"Pammi Dairy","+ 91  8988898204","4.3","6","Alambagh","Lucknow"
"Rahish General Store","+ 91  9382445299","","0","Alambagh","Lucknow"
"Nafees General Store","+ 91  9210950560","3.5","2","Alambagh","Lucknow"
"Apna Family Store","+ 91  9555077914","3.5","81","Behta Kursi Road","Lucknow"
"SS Store","+ 91  9966780636","","0","Alambagh","Lucknow"
"Pummy Dairy","+ 91  9759012798","","0","Alambagh","Lucknow"
"Agarwal Ann Bhandar","+ 91  9378165604","5.0","4","Alambagh","Lucknow"
"Raja General Store","+ 91  7373365600","","0","Azad Nagar","Lucknow"
"Dairy Product Shop","+ 91  9166843967","","0","Qaiserbagh","Lucknow"
"Singh Dairy","+ 91  9497531005","3.8","20","Alambagh","Lucknow"
"Khalsa dairy & bakers","+ 91  9795226035","","0","Krishna Nagar","Lucknow"
"Preeti General Store","+ 91  9261625617","","0","Alambagh","Lucknow"
"Shivani Dairy Shop","+ 91  9334465196","","0","Vishnupuri","Lucknow"
"Namstey India Food Pvt Ltd","+ 91  8925128864","5.0","2","Anand Nagar","Lucknow"
"Dairy Fun Ice Cream Parlour","","3.0","2","Gomti Nagar","Lucknow"
"Gupta General Store","+ 91  9399864303","3.5","1","Alambagh","Lucknow"
"Vishal Mega Mart","+ 91  7271392677","3.8","2410","Alambagh","Lucknow"
"Azad Dairy & Cool Corner","+ 91  9459870635","4.1","31","Alambagh","Lucknow"
"Janta Doodh Dairy","+ 91  8916223421","","0","Alambagh","Lucknow"
"Sonu General Store","+ 91  9887696081","","0","Lucknow Polytechnic","Lucknow"
"Ganesh Dugdha Bhandar","+ 91  9858990337","4.0","2","Alambagh","Lucknow"
"Mishra Oil General Store","+ 91  996190407","","0","Alambagh","Lucknow"
"Shiv General Store","+ 91  6331118570","","0","Alambagh","Lucknow"
"Deepak Kirana Store","+ 91  52287992175","","0","Alambagh","Lucknow"
"Gulati General Store","+ 91  9764180665","4.2","2","Alambagh","Lucknow"
"Ajanta Dairy & Sweet Shop","+ 91  9948631426","3.1","14","Rajaji Puram","Lucknow"
"Yadav Dairy Shop","+ 91  9689179515","","0","Indira Nagar Lucknow","Lucknow"
"Kamal General Store & Grossary Shop","+ 91  52233224524","","0","Alambagh","Lucknow"
"Vishu Traders","+ 91  8016417600","","0","Alambagh","Lucknow"
"Sirmiran Butler Shop","+ 91  9823750059","","0","Kanpur Road","Lucknow"
"Lotus Enterprises-Q Shop","+ 91  9471266608","","0","Alambagh","Lucknow"
"Pawan General Store","+ 91  9373218868","3.0","1","Alambagh","Lucknow"
