"Name","Phone","Rating","Votes","Locality","City"
"Vanshika Mart","+ 91  7369630637","3.9","72","Jankipuram","Lucknow"
"Amul Milk Shop","+ 91  9374678705","4.5","8","Yahiyaganj","Lucknow"
"Dairy Fun Marketing Co","+ 91  52210679154","","0","HAL","Lucknow"
"Ashirwad Store","+ 91  52299085170","4.2","23","Gomti Nagar","Lucknow"
"Hind Oils","+ 91  9838417339","3.9","8","Nakhas","Lucknow"
"Big Bazaar (Singapore Mall)","18071966953","4.0","5","Gomti Nagar","Lucknow"
"Azad Dairy & Cool Corner","+ 91  9428217645","4.1","31","Alambagh","Lucknow"
"Big Mart","+ 91  9547152317","3.5","9","Gomti Nagar","Lucknow"
"Amul Parlour","+ 91  9831567185","4.5","4","Tulsidas Marg","Lucknow"
"Yadav Dairy And Sweet House","+ 91  9226804966","3.5","4","Aishbagh Road","Lucknow"
"Chahat Doodh Dairy","+ 91  9943680622","3.6","14","Near Mehgdoot Building Chandganj","Lucknow"
"Maa Saraswati Dairy","+ 91  7349291719","4.4","15","Aishbagh","Lucknow"
"Lalit Store","+ 91  9468766488","4.0","6","Wazirganj","Lucknow"
"Maa Santoshi Enterprises","+ 91  9076065469","4.2","12","Telibagh","Lucknow"
"Satyam Store","+ 91  52294008237","5.0","2","Alambagh","Lucknow"
"Nayan Provision Centre","+ 91  52290326723","3.5","4","Hazratganj","Lucknow"
"Bhargava Publication","+ 91  9791645506","3.5","4","Aminabad","Lucknow"
"National General Store","+ 91  9659784793","5.0","2","Rajendra Nagar","Lucknow"
"Dairy Dials ICE Cream Parlour Balaji Sweets","+ 91  9494225095","","0","Lucknow","Lucknow"
"Gyan Dairy Factory","+ 91  52227352807","3.9","73","Jankipuram","Lucknow"
"Dairy Fun Ice Cream Parlour","","3.0","2","Gomti Nagar","Lucknow"
"Harish Kirana Store","+ 91  933082408","5.0","2","Mahanagar","Lucknow"
"Shri Bala G General Store","+ 91  8750312961","4.2","12","Triveni Nagar","Lucknow"
"Nova dairy products","+ 91  955267492","","0","Aliganj","Lucknow"
"Om Shanti Dairy","+ 91  9137630605","4.7","33","Alamnagar","Lucknow"
"Laxmi dairy products","+ 91  9029679187","4.0","6","Janakipuram Vistar","Lucknow"
"Countryside Cows Milk","+ 91  9698598951","4.5","2","Lucknow Cantt","Lucknow"
"Gyan Dairy Products","+ 91  8891843954","5.0","1","Aliganj","Lucknow"
"Manoj Grocery Store","+ 91  9323533816","5.0","2","Sadar","Lucknow"
"Amul Parlour","+ 91  9539423942","4.4","8","Mahanagar","Lucknow"
"Akash Lassi Wale","+ 91  9368515442","5.0","2","Nakhas","Lucknow"
"Raja Doodh Dairy","+ 91  9935195623","3.9","9","Gomti Nagar","Lucknow"
"Ashu Mobile Shop And Recharge Center","+ 91  894166275","4.7","6","Lucknow Gpo","Lucknow"
"Singh General Merchant & Grocery Shop","+ 91  9461481666","3.7","3","Alambagh","Lucknow"
"New Ajanta Dudh Dairy","+ 91  9038312276","5.0","2","Naya Gaon East","Lucknow"
"Parag Milk Booth","+ 91  9949484408","3.3","6","Lalbagh","Lucknow"
"Dairy","+ 91  5223953929","","0","Raja Bazar","Lucknow"
"MAA Durga Dairy","+ 91  5229201803","4.2","3","Indira Nagar","Lucknow"
"Jeswani Traders","+ 91  52226197976","5.0","2","Aminabad","Lucknow"
"Rashan Ki Dukan","+ 91  9973637062","5.0","2","","Lucknow"
"Yadav Dudh Dairy","+ 91  9967425876","3.5","6","Asharfabad","Lucknow"
"Gama Dugdh Dairy","+ 91  8789680429","4.0","4","Moti Lal Bose Road","Lucknow"
"Yadav Lassi Bhandar & Sweet House","+ 91  819030981","4.0","4","","Lucknow"
"Hari Om General Store","+ 91  8086389724","3.4","26","Daliganj","Lucknow"
"Danish Mahal","+ 91  971697539","3.8","20","La Touche Road Lucknow","Lucknow"
"Dairy","+ 91  52259407833","","0","Raja Bazar","Lucknow"
"Cooling Point","+ 91  9690451469","3.5","6","Mahanagar","Lucknow"
"Krishna Pickles","+ 91  52264875666","5.0","2","Near Daliganj Chauraha","Lucknow"
"Manohar General Store","+ 91  52221463134","4.0","4","Subhash Marg","Lucknow"
"Mothers Garden","+ 91  9897146434","4.8","10","Gomti Nagar","Lucknow"
"A L Aqsa Coffee","+ 91  9361103579","4.3","3","Maulviganj","Lucknow"
"Khushi kirana store","+ 91  9317550906","5.0","2","Lalbagh","Lucknow"
"Goel General Store","+ 91  52223307026","4.2","23","Golaganj","Lucknow"
"Subhash Milk Dairy","+ 91  9491930059","5.0","2","Ganesh Ganj","Lucknow"
"Dairy Fresh","+ 91  9940584355","4.5","4","Bhanumati Chauraha","Lucknow"
"Gupta Traders","","3.7","3","Aminabad","Lucknow"
"Tiwari Gen Store","+ 91  7068071531","4.5","16","Triveni Nagar","Lucknow"
"Parag Milk Dairy","","3.8","17","Lucknow Chowk","Lucknow"
"Laxmi dairy products","+ 91  9094641859","4.0","6","Janakipuram Vistar","Lucknow"
"Pal Doodh Bhandar","+ 91  9717757073","4.7","14","Hazratganj","Lucknow"
"Parag Milk Parlour","+ 91  7313284372","4.3","6","","Lucknow"
"Moma Shoes","+ 91  9025660002","3.8","5","Triveni Nagar","Lucknow"
"Dairy Fun Marketing Co","+ 91  52283358917","","0","HAL","Lucknow"
"Namaste India Dairy","+ 91  8957977103","3.3","3","Indira Nagar Lucknow","Lucknow"
"Gyan Dairy Products","+ 91  8863992279","5.0","1","Aliganj","Lucknow"
"Easyday Club","+ 91  7053004187","3.9","353","Aliganj","Lucknow"
"Janta Dudh Dairy","+ 91  9162348007","3.5","2","Indira Nagar Lucknow","Lucknow"
"Kasera Store","+ 91  52213662873","3.5","4","Aminabad","Lucknow"
"In & Out","+ 91  52248380841","3.7","478","Gomti Nagar","Lucknow"
"Easy Day Express","+ 91  9566981660","4.2","33","Vikas Nagar Lucknow","Lucknow"
"Saleem General Store","+ 91  9394313296","5.0","2","Alambagh","Lucknow"
"Big Mart","+ 91  9693761588","4.3","2","Gomti Nagar","Lucknow"
"Gyan Dairy Products","","4.2","10","Ap Sabha","Lucknow"
"Arzoo Provision Store","+ 91  9794847188","4.4","19","Golaganj","Lucknow"
"Pure And Sure Milk Products","+ 91  7020651627","4.0","14","Ghasiyari Mandi","Lucknow"
"Vinayak Dairy","+ 91  9854977421","5.0","2","Qaiserbagh","Lucknow"
"Dinesh Provision Store","+ 91  9926230261","4.5","20","Arjunganj","Lucknow"
"Mother Dairy Ice Cream Store","+ 91  9923817359","3.8","19","Rakab Ganj","Lucknow"
"Azad Dairy Cool Corner","+ 91  9471902729","4.1","11","Azad Nagar","Lucknow"
"Parag Dairy","+ 91  9490354077","3.6","4","Aliganj","Lucknow"
"Bose Supermart","+ 91  8857432449","4.4","58","Jankipuram","Lucknow"
"Big Bazaar","+ 91  05224858649","4.0","4372","Indira Nagar Lucknow","Lucknow"
"Gupta Milk Dairy","+ 91  9998275711","3.6","3","Mohan Road","Lucknow"
"Ms Bharat Bags Osama","+ 91  7033542688","3.9","11","Aminabad","Lucknow"
"Nova dairy products","+ 91  9514029544","","0","Aliganj","Lucknow"
"Parag Dairy","+ 91  9416172807","5.0","2","Charbagh","Lucknow"
"Janta Dairy","+ 91  8144336124","4.5","12","Hussainganj","Lucknow"
"Ashiyana Super Market","+ 91  9320814058","3.7","6","Bangla Bazar","Lucknow"
"Shri Shyam Department","+ 91  9410916688","4.0","6","Chandganj","Lucknow"
"Parag Dairy","+ 91  8575927543","4.2","8","Gomti Nagar","Lucknow"
"Apna bazar","+ 91  52260572796","4.1","84","Vikas Nagar Lucknow","Lucknow"
"Gyan Milk Products","+ 91  7517703991","4.1","5","Aliganj","Lucknow"
"Anik Milk Dairy","+ 91  9976287131","5.0","2","Charbagh","Lucknow"
"P K Chikan Garments","+ 91  9356443984","5.0","2","Aminabad","Lucknow"
"Gama Milk Dairy","+ 91  7025095749","3.5","8","Aminabad","Lucknow"
"Sandeep Traders","+ 91  9442761283","4.0","3","Talkatora","Lucknow"
"Laxmi Store","+ 91  9461754125","3.7","4","Hazratganj","Lucknow"
"Apollo Bakery","+ 91  9812145032","3.3","29","Hazratganj","Lucknow"
"True Value Shaheed Path","+ 91  7834473417","3.7","104","Ahmamau","Lucknow"
"Dairy Queen Ice Cream","+ 91  9092673998","","0","Bangla Bazar","Lucknow"
"D S Patania Co","+ 91  9378573906","5.0","2","Aminabad","Lucknow"
"Amul Parlour","+ 91  9061519492","3.3","26","Sadar","Lucknow"
"R C M Bazar","+ 91  9219940599","3.5","5","Dubagga","Lucknow"
"English Traders","+ 91  9330433648","4.5","8","Sadar","Lucknow"
"Sai Dugdh Dairy","+ 91  8897999287","5.0","2","Maulvi Ganj","Lucknow"
"Dairy Queen Ice Cream","+ 91  9053681497","","0","Bangla Bazar","Lucknow"
"Agarwal General Store","+ 91  9537396346","3.8","193","Lucknow Chowk","Lucknow"
"Modicare Warehouse","+ 91  8362771945","2.6","15","Bangla Bazar","Lucknow"
"Sana Enterprises","+ 91  9993579977","3.0","4","Near Sani Mandir Kapoorthala","Lucknow"
"Mohammad Riyaz General","+ 91  9833159250","3.0","4","Near Prestige Coaching","Lucknow"
"Moti Ram Provision Stores","+ 91  9421919805","4.2","15","Aminabad","Lucknow"
"Pammi Dairy","+ 91  8993235454","4.3","6","Alambagh","Lucknow"
"Apna Family Store","+ 91  958435167","3.5","81","Behta Kursi Road","Lucknow"
"Nayan Provision Shop","+ 91  52287257477","3.5","4","Ashok Marg","Lucknow"
"Mathura Prasad Ramkishan","+ 91  5226305146","4.0","2","Hazratganj","Lucknow"
"M M Company","+ 91  9979523538","5.0","8","Pandey Ganj","Lucknow"
"Dairy Fresh","+ 91  9992332773","4.5","4","Bhanumati Chauraha","Lucknow"
"Dairy Dials ICE Cream Parlour Balaji Sweets","+ 91  9479697279","","0","Lucknow","Lucknow"
"Dairy Fresh","+ 91  9987487256","4.5","4","Bhanumati Chauraha","Lucknow"
"B Mart","+ 91  7925273199","4.2","16","Opp. New High Court","Lucknow"
"Bansal Super Store","+ 91  8788340215","3.5","32","Daliganj","Lucknow"
"Yash Confectionery","+ 91  9981377008","5.0","2","Sadar","Lucknow"
"PTBI Enterprises","+ 91  5222685019","4.9","73","Indira Nagar","Lucknow"
"Mother Dairy Product Store","+ 91  9669547189","4.2","14","Near Ambedkar Universty","Lucknow"
"Raj Milk","+ 91  9966382978","4.3","3","Nishatganj","Lucknow"
"Namstey India Food Pvt Ltd","+ 91  8985061104","5.0","2","Anand Nagar","Lucknow"
"Gurukul General Store","+ 91  9474070506","5.0","2","Aminabad","Lucknow"
"Vishal Mega Mart","+ 91  7296448058","3.8","2410","Alambagh","Lucknow"
"Banas Dairy Lucknow","+ 91  8878584787","3.7","104","Arjunganj","Lucknow"
"Agarwal Oil","+ 91  9416425378","3.7","6","Water Works Road","Lucknow"
"Gyan Select Outlet","+ 91  9744011815","5.0","4","Aminabad","Lucknow"
"Mother Dairy","+ 91  52251280178","5.0","2","Nr. Manglam Guest House","Lucknow"
"Raj Apo","+ 91  9461011058","2.3","2","Indira Nagar","Lucknow"
"Paras Milk","+ 91  9677520555","3.8","7","Lda Colony","Lucknow"
"Pappu General Store","+ 91  933343314","3.7","7","Gomti Nagar","Lucknow"
"Swadesh Dairy","+ 91  9647332298","5.0","2","Pandariba","Lucknow"
"Shree Keshav Store","+ 91  918918503","4.5","22","Indira Nagar","Lucknow"
"Mother Dairy Product Store","+ 91  9669036725","4.2","14","Near Ambedkar Universty","Lucknow"
"Pindi Dudh Bhandar","+ 91  7891321157","4.3","6","Aminabad","Lucknow"
"Shukla Store","+ 91  9392222697","4.2","10","Moti Nagar","Lucknow"
"Gyan Dairy Products","","4.2","10","Ap Sabha","Lucknow"
"Lucknow Dairy","+ 91  9926931125","3.5","8","Water Works Road","Lucknow"
"Sharma Sweet Corner","+ 91  052295553563","3.5","71","Indira Nagar","Lucknow"
"Bala Ji Doodh Dairy","+ 91  9143385143","3.5","8","Aminabad","Lucknow"
"Sonu Masala","+ 91  9915857305","5.0","2","Rakab Ganj","Lucknow"
"Gopal PCO And Grocery Shop","+ 91  989199470","3.5","7","Moti Nagar","Lucknow"
"Prabhu Dayal Departmental Store","+ 91  9426432948","3.6","5","Jopling Road","Lucknow"
"Mohammad General Store","+ 91  9449381042","5.0","2","Aminabad","Lucknow"
"S K General Store","+ 91  52241894937","4.7","2","Udaiganj","Lucknow"
"Vro Enterprises","+ 91  9125858578","3.9","56","Kalyan City","Mumbai"
"Annapurna Store","+ 91  9310626184","5.0","2","Nishatganj","Lucknow"
"M.p.store","+ 91  9966082659","3.5","4","","Lucknow"
"Parihar General Store","+ 91  9455787099","4.5","4","Alambagh","Lucknow"
