"Name","Phone","Rating","Votes","Locality","City"
"Fortis Healthworld","+ 91  018957801836","","0","Kangra Ho","Kangra"
"Jai Maa Medical Store","+ 91  9822251104","","0","Raja Ka Talab","Kangra"
"Sethi Tyres Dealer","+ 91  9633492952","4.1","47","Nurpur","Kangra"
"Kaundal Medical Hall","+ 91  9431860713","","0","Dadh","Kangra"
"Thakur Medical Store","+ 91  9824221257","","0","Garli","Kangra"
"Dhanwalia Medical Store","+ 91  9984016651","3.5","1","Rait","Kangra"
"Vikas Medical Store","+ 91  9498716415","5.0","2","Shiba Than Mandir","Kangra"
"Sharma Medical Agencies","+ 91  9496308554","4.0","2","Jawalamukhi","Kangra"
"Nice Pharmaceuticals","+ 91  18917156985","","0","","Kangra"
"Friends Medical Hall","+ 91  7089144965","3.0","2","Palampur","Kangra"
"Sheela Clinic Of Electro Homeopathic Medicine","+ 91  9875649258","4.9","31","Baijnath","Kangra"
"Sai Medical Store","+ 91  989038119","","0","Bhawarna","Kangra"
"Jai Maa Chemist","+ 91  7034583164","","0","Nagrota Bagwan","Kangra"
"Rajesh Medicos","+ 91  8883407370","","0","","Kangra"
"Bhardwaj Medical Store","+ 91  9411070081","","0","","Kangra"
"Jai Jawala Maa Property Dealer And Builders","+ 91  9151030043","4.5","4","Jawalamukhi","Kangra"
"Nihal Chand Wazir Chand Chemist","+ 91  18948103281","5.0","4","Palampur","Kangra"
"Sheetal Medical Hall","+ 91  9360540842","5.0","6","Nurpur","Kangra"
"Terrace Pharmaceuticals Pvt Ltd","+ 91  9848437105","2.5","15","","Kangra"
"Naresh Medical Hall","+ 91  9494848457","5.0","2","Raja Ka Talab","Kangra"
"N.R. Traders","+ 91  18963898094","","0","Kangra Ho","Kangra"
"Vicky Medical","+ 91  9897208659","","0","Matour","Kangra"
"Supreme Traders","+ 91  9471742948","5.0","2","Jassur","Kangra"
"Kapoor Madical Store","+ 91  9885817155","","0","Kangra Town","Kangra"
"Jai Bharat Medicos","+ 91  18933320276","5.0","2","Shahpur","Kangra"
"Krishna Medical Hall","+ 91  9863633479","4.8","5","Palampur","Kangra"
"Rachil Remedies Pvt Ltd","+ 91  9715764119","4.3","3","","Kangra"
"Aaruhi Medical Store","+ 91  9849677324","5.0","2","Nagrota Bagwan","Kangra"
"Barat Medical Store","+ 91  9479860743","","0","Kangra Town","Kangra"
"Choudhary Medical Store Kangra","+ 91  9444575228","","0","Kangra Town","Kangra"
"Goldi Medical","+ 91  9878077800","","0","Nagrota Bagwan","Kangra"
"All Scrap Dealer","+ 91  9111741697","4.9","7","Palampur","Kangra"
"Rishi Sharma","+ 91  18921368646","","0","Maranda","Kangra"
"Jan Aushadhi Store","+ 91  9432223325","1.0","2","Tanda","Kangra"
"Atul Medical Store","+ 91  9860192657","","0","Lanj","Kangra"
"Dr Garg Clinic Medicine","+ 91  9854212008","4.8","9","Pathiar","Kangra"
"Shree Ram Medical And General Store","+ 91  9483683281","4.8","6","Nagrota Bagwan","Kangra"
"Sanjeevan Medical Store","+ 91  9857008190","","0","RAJPUR","Kangra"
"Shiv Medical Store","+ 91  9856671000","4.0","2","Nurpur","Kangra"
"Harish Medical Store","+ 91  9879201178","","0","Rait","Kangra"
"Luxmi Medical Store","+ 91  987119891","","0","Paprola","Kangra"
"Om Medical Store","+ 91  945189033","4.8","2","Tanda","Kangra"
"Old Car Dealer","+ 91  9811582379","3.7","5","Kangra Town","Kangra"
"Jai Jawala Maa Property Dealer And Builders","+ 91  9126406164","4.5","4","Jawalamukhi","Kangra"
"Ramesh Property Dealer","+ 91  9883274058","5.0","1","Gaggal","Kangra"
"Baba Medical Store Shahpur","+ 91  9450650755","5.0","4","Shahpur","Kangra"
"Modern Medical Store","+ 91  018927511194","1.8","2","Palampur","Kangra"
"Sonia And Sons Medicos And Clinic","+ 91  886506711","","0","Nagrota Surian","Kangra"
"Ajay Medical Store","","5.0","3","","Kangra"
"Herbal Medicare","+ 91  985366071","1.0","2","Sunehar","Kangra"
"Balaji Medical Hall","+ 91  9458733819","2.8","2","Tanda","Kangra"
"Sethi Tyres Dealer","+ 91  9696259769","4.1","47","Nurpur","Kangra"
"Sidhbari Medical Store","+ 91  8690626450","","0","Near State Bank Of India","Kangra"
"Ridhi Sidhi Marble Granite Dealer & All Building Material","+ 91  918170492","5.0","2","Matour","Kangra"
"Bharat Medical Store","+ 91  018973661750","3.8","5","Kangra Ho","Kangra"
"Shining Shahpur Property Dealer","+ 91  9172155949","4.8","2","Shahpur","Kangra"
"Shri Mahakal Medical Store","+ 91  9833441811","","0","Pahra","Kangra"
"Choudhary Medical Store","+ 91  9819334040","3.4","20","Gummar","Kangra"
"Rohit Rana Medical Store","+ 91  806631915","","0","","Kangra"
"Sheela Clinic Of Electro Homeopathic Medicine","+ 91  9881763675","4.9","31","Baijnath","Kangra"
"Aman Medical Store","+ 91  8655329311","","0","Kangra HO","Kangra"
"Upadhyay Medical Store","+ 91  7094908580","","0","Palampur","Kangra"
"Abhinav Katoch Medical And General Store","+ 91  9889455603","4.5","21","","Kangra"
"Varinder Medical Hall","+ 91  9869469693","","0","Lanj","Kangra"
"M S Anil Trading Co","+ 91  9490146099","3.0","1","Palampur","Kangra"
"Gurukrupa Medical & General Store","+ 91  9823128307","5.0","1","Nagrota Bagwan","Kangra"
"Choudhary Medical Store","+ 91  9854781747","","0","Nagrota Bagwan","Kangra"
"Leela Nd Sons","+ 91  7030975062","","0","Kangra Town","Kangra"
"Guru Kripa Medical Store Paisa","+ 91  9627754893","5.0","2","","Kangra"
"Ganesh Medical Agency","+ 91  9829575002","5.0","1","Dhaliara","Kangra"
"Mishi Medical Store","+ 91  9759751121","5.0","2","Palampur","Kangra"
"Shining Shahpur Property Dealer","+ 91  9161403430","4.8","2","Shahpur","Kangra"
"Anil Traders","+ 91  8592010122","","0","Palampur","Kangra"
"Mahajan Medical Store","+ 91  9868376756","4.4","34","Haripur","Kangra"
"Shining Shahpur Property Dealer","+ 91  9183027992","4.8","2","Shahpur","Kangra"
"Jyanti Traders Medical Store","+ 91  9853228279","5.0","1","Kangra Town","Kangra"
"Lucky Medical Store","+ 91  704897511","","0","Rehan","Kangra"
"Choudhary Medical Hall","+ 91  8838087643","","0","Lanj","Kangra"
"Mehra Medical Store","+ 91  8879864487","","0","Lanj","Kangra"
"Dhiman Electrical Works & Mobile Dealers","+ 91  9871897649","3.9","41","Jawali","Kangra"
"Karishna Enterprises","+ 91  18929178342","","0","Gaggal","Kangra"
"Raj Medical Store","+ 91  018949070117","","0","Rait","Kangra"
"Zeelab Pharmacy","+ 91  9892227573","","0","Dehra","Kangra"
"Sharma Medical Store","+ 91  98469267","","0","Near Dadh Chowk","Kangra"
"Kathla Medical Store","+ 91  9431098592","5.0","1","Gaggal","Kangra"
"Subhash medical agency","","","0","Kangra Ho","Kangra"
"Thakur Medical","+ 91  9682353850","","0","Nagrota Bagwan","Kangra"
"Pooja Medical Store","+ 91  9884353222","5.0","2","Dhaliara","Kangra"
"Ramesh Property Dealer","+ 91  9824004359","5.0","1","Gaggal","Kangra"
"Dhiman Electrical Works & Mobile Dealers","+ 91  9824728524","3.9","41","Jawali","Kangra"
"Nag Medical Store","+ 91  9467289159","","0","Palampur","Kangra"
"Ramesh Property Dealer","+ 91  9850311809","5.0","1","Gaggal","Kangra"
"Panchamrit Medical Store","+ 91  9421974124","4.5","1","Palampur","Kangra"
"Public Medical Store","+ 91  9898162745","","0","Kangra Town","Kangra"
"Brijraj Traders","+ 91  9881662545","4.5","3","","Kangra"
"Rana Medical Store","+ 91  9487671682","","0","Chanour","Kangra"
"Jai Bharat Medicos","+ 91  018952435822","4.0","1","Kangra Ho","Kangra"
"Mahamaya Medicos","+ 91  9865276405","","0","Ranital","Kangra"
"Shree Sai Medicos","+ 91  8875401201","","0","Paprola","Kangra"
"Vaishno Medical And General Store","+ 91  18944320966","","0","Kangra Ho","Kangra"
"Sheela Clinic Of Electro Homeopathic Medicine","+ 91  9815251207","4.9","31","Baijnath","Kangra"
"Rishav Medical & General Store","+ 91  9847905821","4.5","2","Thakurdawara","Kangra"
"Ambika Medical Agency","+ 91  18969125043","5.0","1","Kangra Ho","Kangra"
"Baldev Medical Store","+ 91  8010434807","","0","","Kangra"
"Roshan Medical Store","+ 91  9812877713","5.0","2","","Kangra"
"Bijla Medical Store","+ 91  8649613896","","0","Kangra HO","Kangra"
"Dhiman Electrical Works & Mobile Dealers","+ 91  9890855453","3.9","41","Jawali","Kangra"
"Shankar Medicos","+ 91  8211238003","","0","Bhawarna","Kangra"
"All Scrap Dealer","+ 91  9120837553","4.9","7","Palampur","Kangra"
"Old Car Dealer","+ 91  9839322766","3.7","5","Kangra Town","Kangra"
"Sethi Medicos Traders","+ 91  8218788420","","0","Gaggal","Kangra"
"Shanker Medical Store","+ 91  18983437113","4.5","1","Gaggal","Kangra"
"Shashi Pal Medical Store","+ 91  9857516248","","0","","Kangra"
"Shiv Shakti","+ 91  1894541597","","0","Kangra Ho","Kangra"
"M.R. Medical Store","+ 91  9873736941","4.2","4","Malan","Kangra"
"Bhardwaj Medical & General Store","+ 91  9413387902","","0","Tanda","Kangra"
"Sethi Tyres Dealer","+ 91  9621162318","4.1","47","Nurpur","Kangra"
"Goswami Medicines Store","+ 91  8631207220","5.0","1","Jawalamukhi","Kangra"
"Sheela Clinic Of Electro Homeopathic Medicine","+ 91  9897408895","4.9","31","Baijnath","Kangra"
"Shiv Shakti Medical Store","+ 91  9871893233","3.3","2","Palampur","Kangra"
"Ess Aar Agency Tanda","+ 91  9446468605","","0","","Kangra"
"Mahaveer Pharmaceutical & General Store","+ 91  18921677979","4.7","6","Tanda","Kangra"
"G. S. R Medicines","+ 91  9440918219","","0","Rait","Kangra"
"Sharma Medical Store","+ 91  9462230770","5.0","6","Fatehpur","Kangra"
"General Trading House","+ 91  18912268246","","0","Dehra","Kangra"
"Bawa Medical Store","+ 91  8966666020","","0","Shahpur","Kangra"
"Ridhi Sidhi Marble Granite Dealer & All Building Material","+ 91  9167557172","5.0","2","Matour","Kangra"
"Dhiman Electrical Works & Mobile Dealers","+ 91  9819818634","3.9","41","Jawali","Kangra"
"Aman Medical Store","+ 91  965639583","","0","Near Kcc Atm","Kangra"
"Choudhary Medical Hall","+ 91  8862731811","","0","Ghurkari","Kangra"
"Old Car Dealer","+ 91  9815130124","3.7","5","Kangra Town","Kangra"
"Kaundal Medical Agency","+ 91  948111033","","0","","Kangra"
"Care Medical Hall","+ 91  9857472114","4.7","3","Opposite Big Bazar"," Near Fortis Hospital"
"Mohan Medicos & General Store","+ 91  9487940356","","0","Tanda","Kangra"
"Jai Jawala Maa Property Dealer And Builders","+ 91  9129827939","4.5","4","Jawalamukhi","Kangra"
"Jai Jawala Maa Property Dealer And Builders","+ 91  9142048700","4.5","4","Jawalamukhi","Kangra"
"Shining Shahpur Property Dealer","+ 91  9118651936","4.8","2","Shahpur","Kangra"
"Brajeshwari Medicos","+ 91  18976779090","","0","Indora","Kangra"
"Choudhary Medical Store","+ 91  8230451282","","0","Dehra","Kangra"
"Bhushan Medicos Enterprises","+ 91  9896889855","4.3","3","Rakkar","Kangra"
"Jan Aushadhi Store","+ 91  9412922734","","0","Jawalamukhi","Kangra"
"Vikas Thakur","+ 91  9856351632","","0","Jawalamukhi","Kangra"
"Kavya Medical Store","+ 91  9655179722","5.0","2","Dah","Kangra"
"Sethi Medicos Traders","+ 91  8255070521","5.0","8","Gaggal","Kangra"
"Sharma Medical Store","+ 91  9473684659","3.7","6","Rehan","Kangra"
"Dr Garg Clinic Medicine","+ 91  9811249497","4.8","9","Pathiar","Kangra"
"Mini Surgical& Medical","+ 91  9895683820","","0","Kangra HO","Kangra"
"Panacea Medical Agencies","+ 91  8213195164","","0","Dehra","Kangra"
"Pankaj Medical Store","+ 91  18923858196","","0","Palampur","Kangra"
"Old Car Dealer","+ 91  9844928588","3.7","5","Kangra Town","Kangra"
"Sanjay Medical Store","+ 91  18946031975","","0","Nagrota Bagwan","Kangra"
"Munish Medical Store","+ 91  7025661098","","0","Matour","Kangra"
