"Name","Phone","Rating","Votes","Locality","City"
"Dutta Medicos","+ 91  9468618704","5.0","7","Gandhinagar Jammu","Jammu"
"Anubhav Medicates","+ 91  1919167216","4.5","2","Jammu HO","Jammu"
"Cure Well Medicate","+ 91  9735767836","4.0","6","Talab Tillo","Jammu"
"Suri Medical Hall","+ 91  9929018951","4.0","1","GHO MANHASAN","Jammu"
"Phooley Medicos","+ 91  19159374978","5.0","1","Gangyal","Jammu"
"Enn Kay Chemist & Cosmetics","+ 91  19197014381","5.0","1","Jammu Ho","Jammu"
"Life Cure Chemist","+ 91  19180919386","4.4","17","Gandhinagar Jammu","Jammu"
"Jammu Property Dealers","+ 91  9651161592","4.9","34","Below SEBI Office","Jammu"
"Mani Mahesh Medicate","+ 91  19135086434","4.0","1","Jammu Ho","Jammu"
"Amba Medicates","+ 91  19191664241","5.0","2","Jammu & Kashmir","Jammu"
"City Medical Store","+ 91  9413158286","3.5","1","Bakshi Nagar","Jammu"
"Krishna Medicos","+ 91  9415213455","4.5","1","Nanak Nagar","Jammu"
"Farmacia Health Store","+ 91  19166550396","4.3","3","Jewel Chowk","Jammu"
"All Day Chemist","+ 91  19192554768","5.0","1","Jammu HO","Jammu"
"Rakesh Medical Hall","+ 91  19181806947","4.3","2","Gandhinagar Jammu","Jammu"
"Pawar Medicos","+ 91  9461113311","3.7","2","Talab Tillo","Jammu"
"Mani Mahesh Medicate","+ 91  01918550594","4.0","1","Jammu & Kashmir","Jammu"
"Kashmir Standard Pharmacy","+ 91  01915401449","3.0","2","Gangyal","Jammu"
"Kalish medicos","+ 91  9712193428","5.0","1","Jammu HO","Jammu"
"Fayaz Medicate","+ 91  8888231602","4.0","2","Chareel","Jammu"
"Property Dealer..","+ 91  7016836892","","0","","Jammu"
"Ashoka Chemists","+ 91  1915516317","3.5","2","Old Heritage City","Jammu"
"Suvidha Medicos","+ 91  9445230789","4.0","18","Digiana","Jammu"
"Tawi Medicos","+ 91  9430855275","4.8","2","Gandhinagar Jammu","Jammu"
"Sarthak Medicos","+ 91  996936655","4.0","2","Nanak Nagar","Jammu"
"Al Faiz Health Care","+ 91  9430008896","5.0","1","Bathindi","Jammu"
"Laxmi medicose","+ 91  9486939334","3.5","2","Gandhinagar Jammu","Jammu"
"Sandeep Medicos","+ 91  19153665719","5.0","2","Kachi Chawni","Jammu"
"Ashoka Chemist","+ 91  19111595190","4.0","1","Jammu HO","Jammu"
"Keshav Chemists","+ 91  19187008759","3.7","3","Jammu Tawi","Jammu"
"Co Op Fair Price Med Shop","+ 91  9475239197","5.0","1","Bakshi Nagar","Jammu"
"Human Health Care Medicos & Badyal Diagnostic Lab","+ 91  9412486709","3.6","3","Bhagwati Nagar","Jammu"
"Jammu Cars Authorised Dealer","+ 91  8825789709","","0","Opposite Golden Palms Mall,Near Ritz Manor Hotel","Jammu"
"Isher Chemist And Drugist","+ 91  19144671253","5.0","1","Jammu Ho","Jammu"
"Krishna Medicate","+ 91  9465598034","2.7","3","Jammu & Kashmir","Jammu"
"Care Well Medicos","+ 91  9486738140","5.0","1","Jammu Ho","Jammu"
"Mankind Medical Shop","+ 91  948061972","5.0","1","Jammu Ho","Jammu"
"Prem Medicine House","+ 91  9545602161","5.0","1","Rehari Chungi","Jammu"
"Een Kay Medicate","+ 91  9759041222","5.0","4","Jammu HO","Jammu"
"Kamal Medicos","+ 91  9440595520","5.0","1","Karan Nagar","Jammu"
"Angad Singh Property Dealer","+ 91  9174043006","3.8","6","Trikuta Nagar","Jammu"
"Shri Ganesh Medicos","+ 91  9451109404","5.0","1","Roopnagar Jammu Tawi","Jammu"
"Shiva Medical Hall","+ 91  9432479944","5.0","2","Near Flex Gym","Jammu"
"Dr. B N Kapoor And Sons","+ 91  19117955140","5.0","1","Jammu Ho","Jammu"
"Yasir Medicate","+ 91  8450477568","4.6","17","Banihal","Jammu"
"Arun Medical Hall","+ 91  9944173711","4.0","2","Gandhinagar Jammu","Jammu"
"Uttam medicate","+ 91  9738178689","3.3","6","Jammu HO","Jammu"
"Manhas Medicate","+ 91  9499780622","5.0","4","","Jammu"
"Jeevan Jyoti Medicos","+ 91  1914090594","4.3","3","Trikuta Nagar","Jammu"
"Isha Medical Store","+ 91  9941653050","4.1","18","Old Heritage City","Jammu"
"Angad Singh Property Dealer","+ 91  9194310001","3.8","6","Trikuta Nagar","Jammu"
"Angad Singh Property Dealer","+ 91  9155053314","3.8","6","Trikuta Nagar","Jammu"
"Propdeeds Property Dealer","+ 91  9085360828","5.0","10","Chani Himat","Jammu"
"Care N Cure","+ 91  9451752868","5.0","1","Jammu HO","Jammu"
"Jandiyal Medical Store","+ 91  9486804123","4.0","4","Shastri Nagar","Jammu"
"The Medicine House","+ 91  9466252797","","0","Link Road","Jammu"
"Propdeeds Property Dealer","+ 91  9017031301","5.0","10","Chani Himat","Jammu"
"PRADHAN MANTRI BHARTIYA JAN AUSHADHI KENDRA.","+ 91  9123001571","4.5","2","Talab Tillo","Jammu"
"Curedby","+ 91  9030533033","4.5","3","Chani Himat","Jammu"
"Jammu Property Dealers","+ 91  9630893959","4.9","34","Below SEBI Office","Jammu"
"Propdeeds Property Dealer","+ 91  9014568064","5.0","10","Chani Himat","Jammu"
"Maruti Medical Store","+ 91  19139242195","4.5","1","Gandhinagar Jammu","Jammu"
"Jan Aushadhi Store","+ 91  9742142451","4.3","3","Jammu Tawi","Jammu"
"Sandipani medicate","+ 91  9995171467","5.0","1","Gandhinagar Jammu","Jammu"
"Guru Nanak Medicos","+ 91  9425287677","3.7","4","Jammu Ho","Jammu"
"Man Kind Medical Shop","+ 91  9410627772","5.0","1","Jammu & Kashmir","Jammu"
"Arru Medicos","+ 91  988435264","4.7","14","","Jammu"
"The Medicine House","+ 91  9413065949","","0","Link Road","Jammu"
"Rathore Gun House Arms Ammunition Dealer","+ 91  19182726992","5.0","1","Amphalla","Jammu"
"Royal Electronics","+ 91  9164067180","4.2","16","Jammu Ho","Jammu"
"Healthways Medicos ","+ 91  9485764992","4.5","4","Shastri Nagar","Jammu"
"Vaishno Medicos","+ 91  9488529205","5.0","3","Opposite Bsf Main Gate Patta Paloura","Jammu"
"Sharma Medicos","+ 91  9423953285","5.0","14","Roopnagar Jammu Tawi","Jammu"
"Aar Kay Medicine Store","+ 91  19134234163","3.9","4","Gandhinagar Jammu","Jammu"
"Life Care Medicos","+ 91  9471783620","5.0","10","Gangyal","Jammu"
"Life Line Chemists And Druggists","+ 91  948184680","5.0","1","Nanak Nagar","Jammu"
"Indian Institute Of Integrative Medicine","+ 91  19177901223","","","Jammu Ho","Jammu"
"Uma Chemist","+ 91  8491028910","4.5","1","Jammu HO","Jammu"
"Sudan medicos","+ 91  9673909511","4.5","2","Chani Himat","Jammu"
"Netshop Pharmacy","+ 91  9198223075","4.5","4","Gandhinagar Jammu","Jammu"
"Hemnya Medicos","+ 91  9437685868","5.0","1","Gandhinagar Jammu","Jammu"
"Prem Medicine Traders","+ 91  19138792849","4.0","10","Shalamar","Jammu"
"Royal Electronics","+ 91  9144072580","4.2","16","Jammu Ho","Jammu"
"Apple Pharma","+ 91  9274528932","3.8","2","City Chowk","Jammu"
"Jain Medical Store","+ 91  19136570563","3.3","3","Jammu Ho","Jammu"
"State National Farmacia","+ 91  1911885675","4.5","1","Opposite Bombay Dying Showroom,Raghunath Bazar","Jammu"
"Wellcare Medicos","+ 91  19185467207","4.5","1","Roopnagar Jammu Tawi","Jammu"
"Pawan Medical Hall","+ 91  9481239206","4.4","8","Bari Brahmana","Jammu"
"Jammu Medicate","+ 91  19194836009","5.0","1","Jammu Ho","Jammu"
"Prem Medicate","+ 91  9476398662","5.0","1","Kachi Chawni","Jammu"
"Maruti Chemist","+ 91  19190715444","5.0","12","Chani Himat","Jammu"
"Propdeeds Property Dealer","+ 91  9013711428","5.0","10","Chani Himat","Jammu"
"Baba Medicos","+ 91  19131999838","4.5","4","Jammu Tawi","Jammu"
"Jammu Cars Authorised Dealer","+ 91  8889813153","","0","Opposite Golden Palms Mall,Near Ritz Manor Hotel","Jammu"
"Mediaid Solutions","+ 91  019148691138","5.0","2","City Chowk","Jammu"
"Jai Chandi Maa Medicos","+ 91  9645946914","5.0","1","Talab Tillo","Jammu"
"Amar Medical Hall","+ 91  9976517503","5.0","1","Nanak Nagar","Jammu"
"Medicure Chemists","+ 91  19159967523","4.5","1","Kachi Chawni","Jammu"
"Shiv Prabash Medicates","+ 91  9566679123","5.0","2","Subash Nagar","Jammu"
"Raman Medicos","+ 91  19177927803","4.9","4","Prade","Jammu"
"Sanjeev Medicos","+ 91  019197840957","4.0","1","Jammu & Kashmir","Jammu"
"Jammu Medical Store","+ 91  1912217184","3.8","2","Jammu HO","Jammu"
"Lovely Medicos","+ 91  9486013705","3.3","2","Jammu HO","Jammu"
"Arru Medicos","+ 91  9891276334","4.7","14","Akhnoor","Jammu"
"Royal Electronics","+ 91  9138728681","4.2","16","Jammu Ho","Jammu"
"Hemnya Medicos","+ 91  9843071760","5.0","1","Gandhinagar Jammu","Jammu"
"Jammu Cars Authorised Dealer","+ 91  8858065170","","0","Opposite Golden Palms Mall,Near Ritz Manor Hotel","Jammu"
"Health Ways Chemists Druggists & Vaccination Centre","+ 91  19197650055","4.4","4","Talab Tillo","Jammu"
"Jammu Cars Authorised Dealer","+ 91  8818985833","","0","Opposite Golden Palms Mall,Near Ritz Manor Hotel","Jammu"
"Angad Singh Property Dealer","+ 91  9193037499","3.8","6","Trikuta Nagar","Jammu"
"Smart Lab","+ 91  019162986126","1.7","2","Bakshi Nagar","Jammu"
"Property Dealer..","+ 91  705465341","","0","","Jammu"
"Gopal Medicine Shop","+ 91  19124488373","3.3","2","Bakshi Nagar","Jammu"
"Rathore Gun House Arms Ammunition Dealer","+ 91  19178618680","5.0","1","Amphalla","Jammu"
"Rathore Gun House Arms Ammunition Dealer","+ 91  19150722233","5.0","1","Amphalla","Jammu"
"Rakesh Medical Hall","+ 91  943655210","4.1","14","Near Rama Events Banquet Hall","Jammu"
"Anand Medical Hall","+ 91  19155664826","4.8","2","Jammu Ho","Jammu"
"Property Dealer..","+ 91  7024393335","","0","","Jammu"
"Royal Electronics","+ 91  9119287401","4.2","16","Jammu Ho","Jammu"
"Property Dealer..","+ 91  7027121723","","0","","Jammu"
"Amba Medicates","+ 91  19124299702","5.0","2","Shiv Nagar","Jammu"
"Indian Institute Of Integrative Medicine","+ 91  1914829949","","","Jammu Ho","Jammu"
"Jammu Property Dealers","+ 91  9675914790","4.9","34","Below SEBI Office","Jammu"
"Himalaya Medicine Traders","+ 91  9417343063","5.0","1","Jammu & Kashmir","Jammu"
"The Medicine House","+ 91  9459992099","","0","Link Road","Jammu"
"Avtar Medicos","+ 91  9942534298","4.5","1","Vijaypur","Jammu"
"Vishal Medicos","+ 91  19184914264","4.5","1","Chani Himat","Jammu"
"Swastik Medicos","+ 91  9629561385","3.3","12","Jammu HO","Jammu"
"Jammu Property Dealers","+ 91  9611495368","4.9","34","Below SEBI Office","Jammu"
"Life Care Medicos","+ 91  9427028626","5.0","1","Gangyal","Jammu"
"Prem Medicine Traders","+ 91  19116882002","4.0","10","Shalamar","Jammu"
"SRL Diagnostics collection centre","+ 91  949924103","4.0","2","Nanak Nagar","Jammu"
"Health Care Medicate","+ 91  999254355","3.3","2","Kunjwani","Jammu"
"Oscar Chemist","+ 91  19169625515","5.0","1","Bakshi Nagar","Jammu"
"Vishal Medical Store","+ 91  9668945826","5.0","1","DIGIANA","Jammu"
"Safe Aid Medicos","+ 91  9452953597","1.0","2","Bakshi Nagar","Jammu"
"Jan Aushadhi. Government Pharmacy","+ 91  9781053697","4.5","1","Talab Tillo","Jammu"
"Propdeeds Property Dealer","+ 91  9083603468","5.0","10","Chani Himat","Jammu"
"Jammu Property Dealers","+ 91  9686857813","4.9","34","Below SEBI Office","Jammu"
"Bhavya Medicos","+ 91  9781203520","3.8","2","Panjtirthi","Jammu"
"Angad Singh Property Dealer","+ 91  9141579014","3.8","6","Trikuta Nagar","Jammu"
"New Pachyala Chemist Shop","+ 91  9461131573","4.1","16","","Jammu"
"Ambalika Medical Hall","+ 91  7894985268","3.5","2","Guru Nanak Nagar Jammu","Jammu"
"Satya Medicates","+ 91  9450661712","2.0","2","Link Road","Jammu"
"Sanjeev Medicos","+ 91  9064573970","3.9","18","Link Road","Jammu"
"The Medicine House","+ 91  9471067141","","0","Link Road","Jammu"
"Sehaj Medicate","+ 91  19162837532","4.5","3","Subash Nagar","Jammu"
"Verma Medical Hall","+ 91  9958499270","4.4","12","Shastri Nagar","Jammu"
"S P Medical Hall","+ 91  019186652136","5.0","1","Amphalla","Jammu"
"Aar Bee Medicate","+ 91  9572890948","5.0","14","Talab Tillo","Jammu"
"Vishal Medicos","+ 91  9462199177","4.5","1","Jammu HO","Jammu"
"Jain Medical Store","+ 91  019183952910","5.0","1","Opposite Ubi","Jammu"
"Surjit Singh And Co","+ 91  19183725519","4.0","1","Jammu Tawi","Jammu"
"Rathore Gun House Arms Ammunition Dealer","+ 91  19126820912","5.0","1","Amphalla","Jammu"
"Gautam medicos","+ 91  19156418525","3.5","1","Jammu HO","Jammu"
"Khan Chemist & Druggist","+ 91  9560030474","4.5","2","Bathindi","Jammu"
