"Name","Phone","Rating","Votes","Locality","City"
"Ashish Medical Agency","+ 91  019184662491","","0","Jammu & Kashmir","Jammu"
"Shri Ram Ganga Ram Agencies","+ 91  019113389763","","0","Rn Bazar","Jammu"
"Cash Surgical & Pharmaceuticals","+ 91  19171230929","","0","Gandhinagar Jammu","Jammu"
"Welcare Agency","+ 91  019193965873","","0","Jammu & Kashmir","Jammu"
"Jainsons Impex","+ 91  19176905622","","0","Jammu Tawi","Jammu"
"Bio Pharma Corporation","+ 91  9475168674","5.0","3","","Jammu"
"Varun Medical Agencies","+ 91  019190285745","","0","Jammu & Kashmir","Jammu"
"Pcd Pharma Franchise By Boffin Biotech Pvt Ltd","+ 91  8076183674","4.6","13","Near Balaji Battery","Sirmaur"
"F . F Agencies","+ 91  01913416769","4.3","3","Bye Pass Road","Jammu"
"ESS ESS Distributors","+ 91  019152428617","","0","Opposite B S F H Q","Jammu"
"Kartar Associates Distributors Nestle","+ 91  9458322504","4.1","30","Opposite Bhearo Temple Panthal Road Katra","Jammu"
"Wadhwan Medicine Traders","+ 91  19165303986","","0","Jewel Chowk","Jammu"
"Monopoly Pcd Pharma Franchise By Disecure Pharma","+ 91  9194778742","4.8","33","Jabalpur Ho","Jabalpur"
"Herbalife Jammu And Kashmir Distributor","+ 91  7079018424","4.0","14","Near Chowkidar House","Jammu"
"Golden Pharmaceutical Ind Pvt Ltd","+ 91  01914350591","","0","Jammu Tawi","Jammu"
"Ferry Overseas Pvt Ltd","+ 91  019117924732","","0","Trikuta Nagar","Jammu"
"Himalaya Herbal Healthcare","+ 91  19173949585","4.5","2","Jammu & Kashmir","Jammu"
"Bhagwati Traders","+ 91  019146468885","5.0","1","Kanak Mandi","Jammu"
"JAI Meet Medical Hall","","","0","","Jammu"
"K D Assoc","+ 91  019169498607","","0","Jammu & Kashmir","Jammu"
"K S Pharma","+ 91  019147910072","","0","Jammu & Kashmir","Jammu"
"Macmillon Pharma Limited","+ 91  1917636064","","0","Gandhinagar Jammu","Jammu"
"Mohan Medical Agencies","+ 91  019141410639","","0","Jammu & Kashmir","Jammu"
"Metamorf Lifesciences","+ 91  9189760141","3.8","9","Mani Majra","Chandigarh"
"J M Traders","+ 91  019187487879","","0","Jewel Chowk","Jammu"
"Mengi Agencies","+ 91  019141240518","","0","Jammu & Kashmir","Jammu"
"Smithkline Becham Pharmaceuticals","+ 91  019127597525","","0","Jammu & Kashmir","Jammu"
"A V Intl Pharma Distributor","+ 91  19142854754","","0","City Chowk","Jammu"
"Baghi Medical Agency","+ 91  019196530890","","0","Jammu & Kashmir","Jammu"
"Curewell Pharmakon Pvt Ltd","+ 91  019143820482","","0","Jammu & Kashmir","Jammu"
"Wockhardt Ltd","+ 91  019125874021","","0","Jammu & Kashmir","Jammu"
"Aggarwal Medicos","+ 91  19179082151","","0","Jammu & Kashmir","Jammu"
"Rohit Drugs Pharma Chemicals","+ 91  19173669133","5.0","2","Jammu Tawi","Jammu"
"Rometra Medical Agencies","+ 91  019112545869","","0","Jammu & Kashmir","Jammu"
"Hira Medical Agencies","+ 91  019137793650","1.0","1","Shalamar","Jammu"
"R K Medicine Traders","+ 91  19163571615","","0","","Jammu"
"Gopal Sons Distributors","+ 91  19140266039","4.2","7","City Chowk","Jammu"
"Macmillon Pharma Limited","+ 91  19171029238","","0","Gandhinagar Jammu","Jammu"
"Impex Corp","+ 91  01911006640","","0","Jammu & Kashmir","Jammu"
"K K Enterprises Mec Gear Distributor","+ 91  9478930024","4.8","17","Near Shiva Farm","Jammu"
"Gopal Sons Distributors","+ 91  19112772744","4.2","7","City Chowk","Jammu"
"Impetus","+ 91  01912573973","","0","Jammu & Kashmir","Jammu"
"Jammu Tawi Medical Agency","+ 91  019143912031","","0","Jammu & Kashmir","Jammu"
"Ajay Distributor","+ 91  019167056118","","0","Shalamar","Jammu"
"K D Assoc","+ 91  191355122","","0","","Jammu"
"I D Pharma","+ 91  19138604787","3.7","5","Hari Market","Jammu"
"Bharat Pharmaceuticals Co","+ 91  019184606910","3.0","1","Jain Bazar","Jammu"
"Bhawani Assoc","+ 91  19145987196","","0","Bakshi Nagar","Jammu"
"Dogra Associates","+ 91  019112188096","","0","","Jammu"
"C M Distributors","+ 91  019129605378","","0","Jammu Ho","Jammu"
"S P Enterprises","+ 91  9434847744","3.0","1","Jammu Tawi","Jammu"
"Vihal Pharma Sales","+ 91  019124285012","","0","Jammu & Kashmir","Jammu"
"Paras Pharmaceuticals","+ 91  019153269474","","0","Jammu & Kashmir","Jammu"
"Pharma Franchisee & Manufacturing by Saksham Pharmaceuticals India Ltd","+ 91  9170473172","4.3","38","Rajiv Nagar","Delhi"
"Ethicare Laboratories","+ 91  019189123651","","0","","Jammu"
"K K Enterprises Mec Gear Distributor","+ 91  9475387456","4.8","17","Near Shiva Farm","Jammu"
"Ashoka Chemists","+ 91  19184609181","3.5","2","Old Heritage City","Jammu"
"World Food Supplement","+ 91  9415126160","","0","Jammu & Kashmir","Jammu"
"Badyal Pharmaceuticals","+ 91  019146115430","","0","Hatli More","Jammu"
"Amway Distributor","+ 91  9432932113","","0","Jammu Tawi","Jammu"
"Krishna Medical Hall","+ 91  019182085603","","0","Kachi Chawni","Jammu"
"Herbalife Jammu And Kashmir Distributor","+ 91  7094907111","4.0","14","Near Chowkidar House","Jammu"
"T R Pharmaceuticals","+ 91  19131051614","5.0","1","Shalamar","Jammu"
"Pharma Pcd Franchise By Prk Biotech","+ 91  9160120461","3.4","11","Mani Majra","Chandigarh"
"Dhanya Medical Agencies","+ 91  1919924720","5.0","7","Shalamar","Jammu"
"Sukh Sansars Pet & Medical Shop","+ 91  019141133948","","0","Jammu & Kashmir","Jammu"
"Nishat Traders","+ 91  19138518245","5.0","4","Rn Bazar","Jammu"
"Medicon Sales Corp","+ 91  9472946191","","0","Talab Tillo","Jammu"
"Kiama Lifesciences","+ 91  9154592618","5.0","6","Panchkula Industrial Area Phase 2","Chandigarh"
"R A Traders","","","0","Jammu Ho","Jammu"
"Kudyar Pharmaceutical","+ 91  019149706121","","0","Jammu & Kashmir","Jammu"
"Indo Kashmir Surgical Corp","+ 91  019113586736","","0","City Chowk","Jammu"
"A V International Phara Distribution","+ 91  019195511030","","0","City Chowk","Jammu"
"KS LABS","+ 91  9179218536","3.9","7","Near Main Industrial Area Phase2","Chandigarh"
"Astemax Biotech Pvt. Ltd.","+ 91  9165823900","5.0","12","Karnal Sector 8","Karnal"
"Medicare","+ 91  19119048607","4.0","2","Talab Tillo","Jammu"
"Abbasi ENT","+ 91  019192827219","","0","Jammu & Kashmir","Jammu"
"Trade Wings","+ 91  019145233419","5.0","3","Shalamar","Jammu"
"Madhu Medicine Traders","+ 91  946688675","","0","Jammu & Kashmir","Jammu"
"Shushila Medicos","+ 91  019135083072","","0","Jammu & Kashmir","Jammu"
"Ksw Life","+ 91  19161212249","5.0","2","Jammu Ho","Jammu"
"Gar Enterprises","+ 91  19124398645","5.0","1","Jammu HO","Jammu"
"Shivalik Agencies","+ 91  9439326622","","0","Jammu & Kashmir","Jammu"
"Alpic Biotech LTD","+ 91  9498103156","3.7","12","Makarba","Ahmedabad"
"CEE Emm Distributors","+ 91  019115595590","","0","Near Sales Jammu","Jammu"
"Gutu Kripa Pharmaceuticals","+ 91  019142569770","","0","Jammu & Kashmir","Jammu"
"SAI Medical Agencies","+ 91  019117549522","","0","Jammu & Kashmir","Jammu"
"Sai Hi Tech","+ 91  19135837641","","0","Jammu HO","Jammu"
"Servocare Lifesciences Pvt. Ltd.","+ 91  9124828269","4.0","63","Panchkula Industrial Area Phase 1","Chandigarh"
"Pcd Pharma Franchise By Sb Lifesciences","+ 91  9121285305","4.1","51","Panchkula Industrial Area Phase 2","Chandigarh"
"Esco India","+ 91  019188249872","","0","Panjtirthi","Jammu"
"Baghi Medical Agency","+ 91  19139545112","","0","Janipur","Jammu"
"Mahajan Medical Agencies","+ 91  19130902604","5.0","94","Shalamar","Jammu"
"Arth Sales Agency","+ 91  9970637384","3.7","46","Vesu","Surat"
"A V Intl Pharma Distributor","+ 91  19171963660","","0","City Chowk","Jammu"
"Kartar Associates Distributors Nestle","+ 91  9451757373","4.1","30","Opposite Bhearo Temple Panthal Road Katra","Jammu"
"Choudhary Pharmaceuticals","+ 91  019140526325","5.0","1","","Jammu"
